date,index_type,index_norm
2010-01-01,Essentials,89.16889984858905
2010-02-01,Essentials,89.24550622684357
2010-03-01,Essentials,89.38390380554935
2010-04-01,Essentials,89.46118181576259
2010-05-01,Essentials,89.50540665054525
2010-06-01,Essentials,89.59959190233063
2010-07-01,Essentials,89.66592782045682
2010-08-01,Essentials,89.73427739831223
2010-09-01,Essentials,89.81781446850586
2010-10-01,Essentials,89.91333664636267
2010-11-01,Essentials,90.04258398938714
2010-12-01,Essentials,90.16664865663748
2011-01-01,Essentials,90.36278616895075
2011-02-01,Essentials,90.66667549565021
2011-03-01,Essentials,90.96148295274381
2011-04-01,Essentials,91.14105970174208
2011-05-01,Essentials,91.40791782880359
2011-06-01,Essentials,91.53938179606817
2011-07-01,Essentials,91.71204197387867
2011-08-01,Essentials,91.95249394274431
2011-09-01,Essentials,92.18711420718235
2011-10-01,Essentials,92.27762501395307
2011-11-01,Essentials,92.35135646938552
2011-12-01,Essentials,92.51965751709179
2012-01-01,Essentials,92.66691361752135
2012-02-01,Essentials,92.74168221455227
2012-03-01,Essentials,92.88089666661216
2012-04-01,Essentials,93.0313574758469
2012-05-01,Essentials,93.12094606476477
2012-06-01,Essentials,93.21598743979945
2012-07-01,Essentials,93.31414368714174
2012-08-01,Essentials,93.45897045933702
2012-09-01,Essentials,93.55936347449999
2012-10-01,Essentials,93.71710110912338
2012-11-01,Essentials,93.83923723865695
2012-12-01,Essentials,94.06026340327426
2013-01-01,Essentials,94.23988314738415
2013-02-01,Essentials,94.3841814312648
2013-03-01,Essentials,94.49638661567799
2013-04-01,Essentials,94.43581925349348
2013-05-01,Essentials,94.56272692728885
2013-06-01,Essentials,94.75624522159788
2013-07-01,Essentials,94.89843739040585
2013-08-01,Essentials,94.95706822800904
2013-09-01,Essentials,95.14377222527776
2013-10-01,Essentials,95.31979152293107
2013-11-01,Essentials,95.3772210145425
2013-12-01,Essentials,95.60221038692819
2014-01-01,Essentials,95.6991557306432
2014-02-01,Essentials,95.84022937714082
2014-03-01,Essentials,96.17142793931177
2014-04-01,Essentials,96.25147056514912
2014-05-01,Essentials,96.50534844096327
2014-06-01,Essentials,96.61197724411389
2014-07-01,Essentials,96.7771146549678
2014-08-01,Essentials,96.92401368883503
2014-09-01,Essentials,97.06674843065768
2014-10-01,Essentials,97.02123703340315
2014-11-01,Essentials,97.20615893085048
2014-12-01,Essentials,97.37243933783898
2015-01-01,Essentials,97.26811157937284
2015-02-01,Essentials,97.44367673735466
2015-03-01,Essentials,97.47432408709122
2015-04-01,Essentials,97.59707919442829
2015-05-01,Essentials,97.68585564145486
2015-06-01,Essentials,97.86707606114503
2015-07-01,Essentials,98.01430847221486
2015-08-01,Essentials,98.13196953771634
2015-09-01,Essentials,98.27168005069376
2015-10-01,Essentials,98.28609008433182
2015-11-01,Essentials,98.3244806447842
2015-12-01,Essentials,98.3244682742718
2016-01-01,Essentials,98.4351742216913
2016-02-01,Essentials,98.60663489597901
2016-03-01,Essentials,98.64581454619884
2016-04-01,Essentials,98.81284982410172
2016-05-01,Essentials,98.94548299306649
2016-06-01,Essentials,99.02335676682816
2016-07-01,Essentials,99.21876071341867
2016-08-01,Essentials,99.33230997829843
2016-09-01,Essentials,99.45491288218703
2016-10-01,Essentials,99.55689366930056
2016-11-01,Essentials,99.67120662051026
2016-12-01,Essentials,99.8393783964339
2017-01-01,Essentials,100
2017-02-01,Essentials,100.175043179113
2017-03-01,Essentials,100.25590237493867
2017-04-01,Essentials,100.47269711176226
2017-05-01,Essentials,100.59829110800653
2017-06-01,Essentials,100.72578861648451
2017-07-01,Essentials,100.77183985972526
2017-08-01,Essentials,100.90612691275345
2017-09-01,Essentials,101.06061573403476
2017-10-01,Essentials,101.38667523949474
2017-11-01,Essentials,101.50036643671514
2017-12-01,Essentials,101.66561600189279
2018-01-01,Essentials,101.8159485173215
2018-02-01,Essentials,102.01983734555841
2018-03-01,Essentials,102.24452570964739
2018-04-01,Essentials,102.39570473125883
2018-05-01,Essentials,102.50790441408012
2018-06-01,Essentials,102.64170399256456
2018-07-01,Essentials,102.81078448342969
2018-08-01,Essentials,102.96010236073954
2018-09-01,Essentials,103.10618000170409
2018-10-01,Essentials,103.2916103818948
2018-11-01,Essentials,103.6409885256866
2018-12-01,Essentials,103.89937341000855
2019-01-01,Essentials,104.04344351552513
2019-02-01,Essentials,104.20429095738972
2019-03-01,Essentials,104.37107246978843
2019-04-01,Essentials,104.51909780329723
2019-05-01,Essentials,104.65306204215644
2019-06-01,Essentials,104.73326444731528
2019-07-01,Essentials,104.86925119735935
2019-08-01,Essentials,105.04118751073486
2019-09-01,Essentials,105.2272904795315
2019-10-01,Essentials,105.50793579613111
2019-11-01,Essentials,105.63508974786562
2019-12-01,Essentials,105.92089587789187
2020-01-01,Essentials,106.12618782851835
2020-02-01,Essentials,106.35597106106107
2020-03-01,Essentials,106.48475715615062
2020-04-01,Essentials,106.99285255217139
2020-05-01,Essentials,107.4062266751512
2020-06-01,Essentials,107.54331637260857
2020-07-01,Essentials,107.572724661142
2020-08-01,Essentials,107.84224596256169
2020-09-01,Essentials,108.16825405107909
2020-10-01,Essentials,108.40783794092789
2020-11-01,Essentials,108.51842216771065
2020-12-01,Essentials,108.63407925400654
2021-01-01,Essentials,108.94004930821583
2021-02-01,Essentials,109.33373531842636
2021-03-01,Essentials,109.64535813759979
2021-04-01,Essentials,110.28883681405317
2021-05-01,Essentials,110.83061652550231
2021-06-01,Essentials,111.52620042508963
2021-07-01,Essentials,111.99498182637096
2021-08-01,Essentials,112.24062788906264
2021-09-01,Essentials,112.5880480803807
2021-10-01,Essentials,113.20476327625842
2021-11-01,Essentials,113.92803576329791
2021-12-01,Essentials,114.55971287258
2022-01-01,Essentials,115.23162265209731
2022-02-01,Essentials,115.85880336497476
2022-03-01,Essentials,116.60021429061207
2022-04-01,Essentials,117.12030672081335
2022-05-01,Essentials,117.94579481771596
2022-06-01,Essentials,118.97916824586406
2022-07-01,Essentials,119.48206250612243
2022-08-01,Essentials,120.20382943232191
2022-09-01,Essentials,120.83473191603215
2022-10-01,Essentials,121.27304010375164
2022-11-01,Essentials,121.52281746692142
2022-12-01,Essentials,122.05264897317352
2023-01-01,Essentials,122.54650965189906
2023-02-01,Essentials,122.91526506387794
2023-03-01,Essentials,123.20544876841315
2023-04-01,Essentials,123.60460859935196
2023-05-01,Essentials,124.05383200051712
2023-06-01,Essentials,124.24875564252366
2023-07-01,Essentials,124.65986994482931
2023-08-01,Essentials,124.86082768248943
2023-09-01,Essentials,125.09919117845281
2023-10-01,Essentials,125.48677445902918
2023-11-01,Essentials,125.9311350828025
2023-12-01,Essentials,126.14236350801956
2024-01-01,Essentials,126.64722747721349
2024-02-01,Essentials,127.01463738879488
2024-03-01,Essentials,127.38614277936568
2024-04-01,Essentials,127.42756614205652
2024-05-01,Essentials,127.6874539467917
2024-06-01,Essentials,127.79869498180223
2024-07-01,Essentials,127.98072439952635
2024-08-01,Essentials,128.24298311521383
2024-09-01,Essentials,128.80986296882548
2024-10-01,Essentials,129.25387960340893
2024-11-01,Essentials,129.51836804619765
2024-12-01,Essentials,129.98988326386524
2025-01-01,Essentials,130.31258739468203
2025-02-01,Essentials,130.65624937027252
2025-03-01,Essentials,130.99289502195398
2025-04-01,Essentials,131.3361973554862
2025-05-01,Essentials,131.53668868075127
2025-06-01,Essentials,131.90397566519522
2025-07-01,Essentials,132.13358432710177
2025-08-01,Essentials,132.57835888633034
2025-09-01,Essentials,132.82931439892732
2025-10-01,Essentials,133.15018675949835
2025-11-01,Essentials,133.354656161822
