date,index_type,index_norm
2014-11-01,Core Essentials,89.68869860661057
2014-12-01,Core Essentials,89.93368571658554
2015-01-01,Core Essentials,90.06660297799628
2015-02-01,Core Essentials,90.23976210874312
2015-03-01,Core Essentials,90.24769143907416
2015-04-01,Core Essentials,90.30828000941156
2015-05-01,Core Essentials,90.38968796692092
2015-06-01,Core Essentials,90.67761781635436
2015-07-01,Core Essentials,90.85045335399646
2015-08-01,Core Essentials,91.04084372467997
2015-09-01,Core Essentials,91.21112212793776
2015-10-01,Core Essentials,91.3620909387143
2015-11-01,Core Essentials,91.38292814975138
2015-12-01,Core Essentials,91.38045124302243
2016-01-01,Core Essentials,91.53232928348592
2016-02-01,Core Essentials,91.69765991548357
2016-03-01,Core Essentials,91.72533628926604
2016-04-01,Core Essentials,91.91014280280451
2016-05-01,Core Essentials,92.01111101478558
2016-06-01,Core Essentials,92.12343204194343
2016-07-01,Core Essentials,92.3102285390393
2016-08-01,Core Essentials,92.48591161691543
2016-09-01,Core Essentials,92.71037370138225
2016-10-01,Core Essentials,92.89212374188622
2016-11-01,Core Essentials,93.01846196520545
2016-12-01,Core Essentials,93.13766658573738
2017-01-01,Core Essentials,93.37650843296504
2017-02-01,Core Essentials,93.62435248885014
2017-03-01,Core Essentials,93.82307345821036
2017-04-01,Core Essentials,94.03762931843738
2017-05-01,Core Essentials,94.21524853960346
2017-06-01,Core Essentials,94.35320963884382
2017-07-01,Core Essentials,94.56141549221051
2017-08-01,Core Essentials,94.77181138901723
2017-09-01,Core Essentials,94.9400009881158
2017-10-01,Core Essentials,95.14046150629837
2017-11-01,Core Essentials,95.28264626210577
2017-12-01,Core Essentials,95.52407706194319
2018-01-01,Core Essentials,95.73737846657436
2018-02-01,Core Essentials,95.89084829796076
2018-03-01,Core Essentials,96.06611108009315
2018-04-01,Core Essentials,96.26339321416276
2018-05-01,Core Essentials,96.35343764987479
2018-06-01,Core Essentials,96.48457808793894
2018-07-01,Core Essentials,96.68276625454686
2018-08-01,Core Essentials,96.91761577416797
2018-09-01,Core Essentials,97.04355208893082
2018-10-01,Core Essentials,97.22376225545077
2018-11-01,Core Essentials,97.50975973052476
2018-12-01,Core Essentials,97.87164255429158
2019-01-01,Core Essentials,98.00444494857034
2019-02-01,Core Essentials,98.25785897737578
2019-03-01,Core Essentials,98.51739956038472
2019-04-01,Core Essentials,98.56579231154421
2019-05-01,Core Essentials,98.75814682738073
2019-06-01,Core Essentials,98.92926226234184
2019-07-01,Core Essentials,99.08207041258501
2019-08-01,Core Essentials,99.22845846102857
2019-09-01,Core Essentials,99.46107120464275
2019-10-01,Core Essentials,99.65148468578562
2019-11-01,Core Essentials,99.84060026063459
2019-12-01,Core Essentials,100
2020-01-01,Core Essentials,100.35643848421827
2020-02-01,Core Essentials,100.60853603171131
2020-03-01,Core Essentials,100.89225899139174
2020-04-01,Core Essentials,101.72180832927857
2020-05-01,Core Essentials,102.08433148286018
2020-06-01,Core Essentials,102.28863745600975
2020-07-01,Core Essentials,102.15064577009471
2020-08-01,Core Essentials,102.24234123488196
2020-09-01,Core Essentials,102.30343266642552
2020-10-01,Core Essentials,102.5333279275773
2020-11-01,Core Essentials,102.61888230931231
2020-12-01,Core Essentials,102.81196419888936
2021-01-01,Core Essentials,102.88480752487135
2021-02-01,Core Essentials,103.15955805585443
2021-03-01,Core Essentials,103.3892032961144
2021-04-01,Core Essentials,103.73181456168314
2021-05-01,Core Essentials,104.05003603878768
2021-06-01,Core Essentials,104.4835857508043
2021-07-01,Core Essentials,104.89625284439829
2021-08-01,Core Essentials,105.29710549814553
2021-09-01,Core Essentials,105.93417596184167
2021-10-01,Core Essentials,106.6756615874499
2021-11-01,Core Essentials,107.2214302434651
2021-12-01,Core Essentials,107.63092047366958
2022-01-01,Core Essentials,108.3835798430554
2022-02-01,Core Essentials,109.14973514137493
2022-03-01,Core Essentials,110.01578283997517
2022-04-01,Core Essentials,110.84123663717924
2022-05-01,Core Essentials,111.87203836020838
2022-06-01,Core Essentials,112.96706048546399
2022-07-01,Core Essentials,113.88053761309047
2022-08-01,Core Essentials,114.81695712814984
2022-09-01,Core Essentials,115.6128117612669
2022-10-01,Core Essentials,116.20919575826922
2022-11-01,Core Essentials,116.77693951198684
2022-12-01,Core Essentials,117.54491123508795
2023-01-01,Core Essentials,118.31422417177673
2023-02-01,Core Essentials,118.81060026837427
2023-03-01,Core Essentials,118.97259652334036
2023-04-01,Core Essentials,119.36079457221345
2023-05-01,Core Essentials,119.72769740989058
2023-06-01,Core Essentials,120.13118452936303
2023-07-01,Core Essentials,120.57078875585867
2023-08-01,Core Essentials,121.00541286917262
2023-09-01,Core Essentials,121.43773576772747
2023-10-01,Core Essentials,121.89664872579942
2023-11-01,Core Essentials,122.32811319673138
2023-12-01,Core Essentials,122.69148992637027
2024-01-01,Core Essentials,123.30918221905394
2024-02-01,Core Essentials,123.78373914074005
2024-03-01,Core Essentials,124.14573594397254
2024-04-01,Core Essentials,124.40976953821678
2024-05-01,Core Essentials,124.73740843326514
2024-06-01,Core Essentials,125.01192235241965
2024-07-01,Core Essentials,125.36700595128028
2024-08-01,Core Essentials,125.69330925792084
2024-09-01,Core Essentials,126.10544828762961
2024-10-01,Core Essentials,126.5395263605101
2024-11-01,Core Essentials,126.84350300417229
2024-12-01,Core Essentials,127.23374099463946
2025-01-01,Core Essentials,127.64983342806369
2025-02-01,Core Essentials,128.01098659749127
2025-03-01,Core Essentials,128.6127419704268
2025-04-01,Core Essentials,128.92738676218912
2025-05-01,Core Essentials,129.25145002187358
2025-06-01,Core Essentials,129.66679148054203
2025-07-01,Core Essentials,129.83573675378622
2025-08-01,Core Essentials,130.29546684983524
2025-09-01,Core Essentials,130.536273549427
2025-10-01,Core Essentials,130.69228633086814
2025-11-01,Core Essentials,130.84893772465452
2010-01-01,Essentials,84.1844275480686
2010-02-01,Essentials,84.25675168923036
2010-03-01,Essentials,84.38741295069222
2010-04-01,Essentials,84.46037118010744
2010-05-01,Essentials,84.50212388094717
2010-06-01,Essentials,84.59104425025178
2010-07-01,Essentials,84.65367204203582
2010-08-01,Essentials,84.71820093153295
2010-09-01,Essentials,84.7970683443331
2010-10-01,Essentials,84.88725090657928
2010-11-01,Essentials,85.00927342343326
2010-12-01,Essentials,85.12640297206676
2011-01-01,Essentials,85.3115765496575
2011-02-01,Essentials,85.59847869883286
2011-03-01,Essentials,85.8768066478652
2011-04-01,Essentials,86.046345195958
2011-05-01,Essentials,86.29828616081649
2011-06-01,Essentials,86.42240139433578
2011-07-01,Essentials,86.5854100022025
2011-08-01,Essentials,86.81242089261532
2011-09-01,Essentials,87.03392606635225
2011-10-01,Essentials,87.11937738926692
2011-11-01,Essentials,87.18898731356121
2011-12-01,Essentials,87.34788046331353
2012-01-01,Essentials,87.48690506200965
2012-02-01,Essentials,87.55749415249197
2012-03-01,Essentials,87.6889266247214
2012-04-01,Essentials,87.83097679148757
2012-05-01,Essentials,87.91555744781164
2012-06-01,Essentials,88.00528608374033
2012-07-01,Essentials,88.09795547303197
2012-08-01,Essentials,88.23468654105679
2012-09-01,Essentials,88.32946766458382
2012-10-01,Essentials,88.4783878878467
2012-11-01,Essentials,88.59369670252512
2012-12-01,Essentials,88.80236767607138
2013-01-01,Essentials,88.97194681588243
2013-02-01,Essentials,89.10817893767926
2013-03-01,Essentials,89.21411193936244
2013-04-01,Essentials,89.15693024571975
2013-05-01,Essentials,89.27674387903876
2013-06-01,Essentials,89.45944465087902
2013-07-01,Essentials,89.59368838780124
2013-08-01,Essentials,89.64904180708385
2013-09-01,Essentials,89.82530919580002
2013-10-01,Essentials,89.99148915131723
2013-11-01,Essentials,90.04570837891669
2013-12-01,Essentials,90.25812101999279
2014-01-01,Essentials,90.34964719423017
2014-02-01,Essentials,90.48283493337115
2014-03-01,Essentials,90.79551975294893
2014-04-01,Essentials,90.87108805812039
2014-05-01,Essentials,91.1107743577027
2014-06-01,Essentials,91.21144269350826
2014-07-01,Essentials,91.36734905125309
2014-08-01,Essentials,91.50603654313059
2014-09-01,Essentials,91.64079252365703
2014-10-01,Essentials,91.59782517818917
2014-11-01,Essentials,91.7724100850809
2014-12-01,Essentials,91.92939554636345
2015-01-01,Essentials,91.83089962863026
2015-02-01,Essentials,91.99665083053118
2015-03-01,Essentials,92.02558501720185
2015-04-01,Essentials,92.14147820930492
2015-05-01,Essentials,92.22529212183916
2015-06-01,Essentials,92.39638246070778
2015-07-01,Essentials,92.535384694261
2015-08-01,Essentials,92.64646859751377
2015-09-01,Essentials,92.77836940124043
2015-10-01,Essentials,92.79197392518125
2015-11-01,Essentials,92.828218483098
2015-12-01,Essentials,92.82820680408763
2016-01-01,Essentials,92.9327243749616
2016-02-01,Essentials,93.09460053062155
2016-03-01,Essentials,93.1315900688001
2016-04-01,Essentials,93.28928820429874
2016-05-01,Essentials,93.41450728205056
2016-06-01,Essentials,93.48802797229419
2016-07-01,Essentials,93.6725089899168
2016-08-01,Essentials,93.77971093901158
2016-09-01,Essentials,93.89546043572085
2016-10-01,Essentials,93.99174057597864
2016-11-01,Essentials,94.09966352193018
2016-12-01,Essentials,94.2584346260922
2017-01-01,Essentials,94.41007760667205
2017-02-01,Essentials,94.57533600791783
2017-03-01,Essentials,94.65167523744896
2017-04-01,Essentials,94.85635131673129
2017-05-01,Essentials,94.97492470605484
2017-06-01,Essentials,95.09529520275547
2017-07-01,Essentials,95.1387722172379
2017-08-01,Essentials,95.26555272821751
2017-09-01,Essentials,95.41140574428283
2017-10-01,Essentials,95.71923877643154
2017-11-01,Essentials,95.82657472395927
2017-12-01,Essentials,95.98258696668816
2018-01-01,Essentials,96.12451601117247
2018-02-01,Essentials,96.31700761214229
2018-03-01,Essentials,96.52913607105185
2018-04-01,Essentials,96.67186430268022
2018-05-01,Essentials,96.77779211030622
2018-06-01,Essentials,96.90411239619081
2018-07-01,Essentials,97.0637414188343
2018-08-01,Essentials,97.20471254268315
2018-09-01,Essentials,97.34262455688379
2018-10-01,Essentials,97.51768952272822
2018-11-01,Essentials,97.84753769942277
2018-12-01,Essentials,98.09147906923505
2019-01-01,Essentials,98.22749576766127
2019-02-01,Essentials,98.37935196235398
2019-03-01,Essentials,98.53681051764318
2019-04-01,Essentials,98.67656134988636
2019-05-01,Essentials,98.80303709175854
2019-06-01,Essentials,98.87875624471143
2019-07-01,Essentials,99.00714144096283
2019-08-01,Essentials,99.16946664785469
2019-09-01,Essentials,99.34516660512392
2019-10-01,Essentials,99.6101240663251
2019-11-01,Essentials,99.7301702108376
2019-12-01,Essentials,100
2020-01-01,Essentials,100.19381628990674
2020-02-01,Essentials,100.41075481807742
2020-03-01,Essentials,100.53234187039806
2020-04-01,Essentials,101.0120351280972
2020-05-01,Essentials,101.40230195840836
2020-06-01,Essentials,101.53172844816858
2020-07-01,Essentials,101.5594928361958
2020-08-01,Essentials,101.81394810603264
2020-09-01,Essentials,102.12173259540593
2020-10-01,Essentials,102.3479239317453
2020-11-01,Essentials,102.45232658607164
2020-12-01,Essentials,102.5615185310012
2021-01-01,Essentials,102.85038509663336
2021-02-01,Essentials,103.22206436439973
2021-03-01,Essentials,103.51626770982148
2021-04-01,Essentials,104.1237764276435
2021-05-01,Essentials,104.6352710736798
2021-06-01,Essentials,105.29197237309972
2021-07-01,Essentials,105.73454925785506
2021-08-01,Essentials,105.96646389628002
2021-09-01,Essentials,106.29446356852466
2021-10-01,Essentials,106.87670486356492
2021-11-01,Essentials,107.55954697988663
2021-12-01,Essentials,108.15591382898346
2022-01-01,Essentials,108.79026437327258
2022-02-01,Essentials,109.38238617103424
2022-03-01,Essentials,110.08235280131275
2022-04-01,Essentials,110.57337246829222
2022-05-01,Essentials,111.35271642121182
2022-06-01,Essentials,112.32832507669318
2022-07-01,Essentials,112.80310793808259
2022-08-01,Essentials,113.48452865324681
2022-09-01,Essentials,114.08016417774007
2022-10-01,Essentials,114.49397127792244
2022-11-01,Essentials,114.72978628033492
2022-12-01,Essentials,115.23000061657211
2023-01-01,Essentials,115.69625486662576
2023-02-01,Essentials,116.04439713725381
2023-03-01,Essentials,116.31835979790743
2023-04-01,Essentials,116.69520690407143
2023-05-01,Essentials,117.11931906573878
2023-06-01,Essentials,117.3033466274309
2023-07-01,Essentials,117.69147995928981
2023-08-01,Essentials,117.88120431537132
2023-09-01,Essentials,118.10624347689634
2023-10-01,Essentials,118.47216115287897
2023-11-01,Essentials,118.89168236263683
2023-12-01,Essentials,119.0911032828116
2024-01-01,Essentials,119.56774574793573
2024-02-01,Essentials,119.91461773059433
2024-03-01,Essentials,120.26535625814519
2024-04-01,Essentials,120.30446408700892
2024-05-01,Essentials,120.54982436514969
2024-06-01,Essentials,120.65484711263356
2024-07-01,Essentials,120.8267012271739
2024-08-01,Essentials,121.0742998841847
2024-09-01,Essentials,121.60949159391605
2024-10-01,Essentials,122.02868804321281
2024-11-01,Essentials,122.27839178731034
2024-12-01,Essentials,122.72354967023757
2025-01-01,Essentials,123.02821489058164
2025-02-01,Essentials,123.35266642844122
2025-03-01,Essentials,123.67049384945321
2025-04-01,Essentials,123.99460584896649
2025-05-01,Essentials,124.18388986474389
2025-06-01,Essentials,124.5306457917966
2025-07-01,Essentials,124.74741950769422
2025-08-01,Essentials,125.16733151423666
2025-09-01,Essentials,125.4042588084377
2025-10-01,Essentials,125.70719465307117
2025-11-01,Essentials,125.90023437448681
2010-01-01,Overall PCE,86.41414286672993
2010-02-01,Overall PCE,86.41222544987393
2010-03-01,Overall PCE,86.53398142023066
2010-04-01,Overall PCE,86.58095813320294
2010-05-01,Overall PCE,86.60876067761511
2010-06-01,Overall PCE,86.5723297573509
2010-07-01,Overall PCE,86.64615030630735
2010-08-01,Overall PCE,86.76503015138005
2010-09-01,Overall PCE,86.85131390990057
2010-10-01,Overall PCE,87.12838064559425
2010-11-01,Overall PCE,87.3019068710633
2010-12-01,Overall PCE,87.49940080723249
2011-01-01,Overall PCE,87.76208691650609
2011-02-01,Overall PCE,88.00655756564755
2011-03-01,Overall PCE,88.3603209755817
2011-04-01,Overall PCE,88.73517597093196
2011-05-01,Overall PCE,89.00457303920159
2011-06-01,Overall PCE,88.98635757906948
2011-07-01,Overall PCE,89.13783351069439
2011-08-01,Overall PCE,89.34779065642766
2011-09-01,Overall PCE,89.47338146049641
2011-10-01,Overall PCE,89.47529887735243
2011-11-01,Overall PCE,89.65841218710153
2011-12-01,Overall PCE,89.71018244221385
2012-01-01,Overall PCE,90.0169691391757
2012-02-01,Overall PCE,90.21829790905691
2012-03-01,Overall PCE,90.39086542609796
2012-04-01,Overall PCE,90.50974527117069
2012-05-01,Overall PCE,90.40812217780207
2012-06-01,Overall PCE,90.36210417325779
2012-07-01,Overall PCE,90.39470025980998
2012-08-01,Overall PCE,90.69861083148783
2012-09-01,Overall PCE,90.97471885875349
2012-10-01,Overall PCE,91.24411592702312
2012-11-01,Overall PCE,91.18179987920273
2012-12-01,Overall PCE,91.16741925278265
2013-01-01,Overall PCE,91.3409454782517
2013-02-01,Overall PCE,91.66594763534567
2013-03-01,Overall PCE,91.54515037341693
2013-04-01,Overall PCE,91.45215565590037
2013-05-01,Overall PCE,91.51926524586077
2013-06-01,Overall PCE,91.72251143259801
2013-07-01,Overall PCE,91.83659773553069
2013-08-01,Overall PCE,91.97273433230751
2013-09-01,Overall PCE,92.01300008628375
2013-10-01,Overall PCE,92.13475605664048
2013-11-01,Overall PCE,92.27185136184531
2013-12-01,Overall PCE,92.43291437775031
2014-01-01,Overall PCE,92.62465606335145
2014-02-01,Overall PCE,92.66875665103971
2014-03-01,Overall PCE,92.81735645738061
2014-04-01,Overall PCE,92.9822543069976
2014-05-01,Overall PCE,93.13564765547854
2014-06-01,Overall PCE,93.23727074884715
2014-07-01,Overall PCE,93.36957251191195
2014-08-01,Overall PCE,93.35806801077588
2014-09-01,Overall PCE,93.39066409732808
2014-10-01,Overall PCE,93.36286155291592
2014-11-01,Overall PCE,93.27370166911136
2014-12-01,Overall PCE,93.10976252792238
2015-01-01,Overall PCE,92.66300440047168
2015-02-01,Overall PCE,92.82694354166068
2015-03-01,Overall PCE,93.00238718398572
2015-04-01,Overall PCE,93.08483610879422
2015-05-01,Overall PCE,93.30821517251958
2015-06-01,Overall PCE,93.48941106541268
2015-07-01,Overall PCE,93.5747361155052
2015-08-01,Overall PCE,93.58144707450123
2015-09-01,Overall PCE,93.45202143672046
2015-10-01,Overall PCE,93.45202143672046
2015-11-01,Overall PCE,93.5105026508288
2015-12-01,Overall PCE,93.43188855973233
2016-01-01,Overall PCE,93.47023689685255
2016-02-01,Overall PCE,93.42134276702426
2016-03-01,Overall PCE,93.63992828860958
2016-04-01,Overall PCE,93.94671498557143
2016-05-01,Overall PCE,94.10010833405236
2016-06-01,Overall PCE,94.26500618366937
2016-07-01,Overall PCE,94.28130422694545
2016-08-01,Overall PCE,94.41264728158225
2016-09-01,Overall PCE,94.59192575761934
2016-10-01,Overall PCE,94.7855848600765
2016-11-01,Overall PCE,94.8172222382007
2016-12-01,Overall PCE,94.98020267096167
2017-01-01,Overall PCE,95.34451187360388
2017-02-01,Overall PCE,95.47393751138465
2017-03-01,Overall PCE,95.42504338155636
2017-04-01,Overall PCE,95.60719798287745
2017-05-01,Overall PCE,95.56597352047321
2017-06-01,Overall PCE,95.64650502842571
2017-07-01,Overall PCE,95.68197724026192
2017-08-01,Overall PCE,95.89672792813522
2017-09-01,Overall PCE,96.25432617178137
2017-10-01,Overall PCE,96.37991697585014
2017-11-01,Overall PCE,96.51797098948295
2017-12-01,Overall PCE,96.6579424199718
2018-01-01,Overall PCE,97.02033420575799
2018-02-01,Overall PCE,97.22837393463526
2018-03-01,Overall PCE,97.33191444485988
2018-04-01,Overall PCE,97.56392188443729
2018-05-01,Overall PCE,97.73169585933832
2018-06-01,Overall PCE,97.81606220100281
2018-07-01,Overall PCE,97.91960271122744
2018-08-01,Overall PCE,97.98767100961584
2018-09-01,Overall PCE,98.18899977949707
2018-10-01,Overall PCE,98.3586911712541
2018-11-01,Overall PCE,98.39224596623428
2018-12-01,Overall PCE,98.4603142646227
2019-01-01,Overall PCE,98.4095027179384
2019-02-01,Overall PCE,98.58973990240348
2019-03-01,Overall PCE,98.81311896612883
2019-04-01,Overall PCE,99.09210311867851
2019-05-01,Overall PCE,99.16400625077895
2019-06-01,Overall PCE,99.21098296375122
2019-07-01,Overall PCE,99.34328472681602
2019-08-01,Overall PCE,99.3893027313603
2019-09-01,Overall PCE,99.44970136232469
2019-10-01,Overall PCE,99.62610371307775
2019-11-01,Overall PCE,99.72868551487436
2019-12-01,Overall PCE,100
2020-01-01,Overall PCE,100.17544364232505
2020-02-01,Overall PCE,100.25501644184953
2020-03-01,Overall PCE,99.9654864965918
2020-04-01,Overall PCE,99.55036574726527
2020-05-01,Overall PCE,99.65007142377787
2020-06-01,Overall PCE,99.96452778816378
2020-07-01,Overall PCE,100.25980998398958
2020-08-01,Overall PCE,100.53975284496725
2020-09-01,Overall PCE,100.71903132100435
2020-10-01,Overall PCE,100.80914991323688
2020-11-01,Overall PCE,100.9117317150335
2020-12-01,Overall PCE,101.33452213178407
2021-01-01,Overall PCE,101.76402350753067
2021-02-01,Overall PCE,102.1024475826167
2021-03-01,Overall PCE,102.63357205173192
2021-04-01,Overall PCE,103.17428360512717
2021-05-01,Overall PCE,103.70828419952637
2021-06-01,Overall PCE,104.26912862990977
2021-07-01,Overall PCE,104.74464801020065
2021-08-01,Overall PCE,105.14538813310708
2021-09-01,Overall PCE,105.49052316718917
2021-10-01,Overall PCE,106.18846290277737
2021-11-01,Overall PCE,106.89598972264565
2021-12-01,Overall PCE,107.55845724639765
2022-01-01,Overall PCE,108.1471042211932
2022-02-01,Overall PCE,108.78560403424507
2022-03-01,Overall PCE,109.74239504539484
2022-04-01,Overall PCE,110.07123203620081
2022-05-01,Overall PCE,110.75479114536897
2022-06-01,Overall PCE,111.8218336257394
2022-07-01,Overall PCE,111.81512266674336
2022-08-01,Overall PCE,112.12670290584525
2022-09-01,Overall PCE,112.52456690346764
2022-10-01,Overall PCE,113.04993912201482
2022-11-01,Overall PCE,113.34234519255659
2022-12-01,Overall PCE,113.49573854103751
2023-01-01,Overall PCE,114.10355968439319
2023-02-01,Overall PCE,114.44006634262323
2023-03-01,Overall PCE,114.6020880669562
2023-04-01,Overall PCE,114.99803464772258
2023-05-01,Overall PCE,115.18881762489575
2023-06-01,Overall PCE,115.49464561342957
2023-07-01,Overall PCE,115.6269473764944
2023-08-01,Overall PCE,115.97495853586048
2023-09-01,Overall PCE,116.40541862003508
2023-10-01,Overall PCE,116.46773466785545
2023-11-01,Overall PCE,116.47636304370752
2023-12-01,Overall PCE,116.63646735118446
2024-01-01,Overall PCE,117.1829311551478
2024-02-01,Overall PCE,117.53573585665391
2024-03-01,Overall PCE,117.95756756497646
2024-04-01,Overall PCE,118.24805621866221
2024-05-01,Overall PCE,118.25476717765827
2024-06-01,Overall PCE,118.43788048740736
2024-07-01,Overall PCE,118.6267460477245
2024-08-01,Overall PCE,118.77342843720939
2024-09-01,Overall PCE,119.03707325491098
2024-10-01,Overall PCE,119.35344703615289
2024-11-01,Overall PCE,119.49054234135772
2024-12-01,Overall PCE,119.8184206237357
2025-01-01,Overall PCE,120.23833491520226
2025-02-01,Overall PCE,120.72152396291716
2025-03-01,Overall PCE,120.7406981314773
2025-04-01,Overall PCE,120.94106819293049
2025-05-01,Overall PCE,121.1615711313718
2025-06-01,Overall PCE,121.50958229073791
2025-07-01,Overall PCE,121.71762201961516
2025-08-01,Overall PCE,122.0368719261411
2025-09-01,Overall PCE,122.35516312423901
2025-10-01,Overall PCE,122.5497809351242
2025-11-01,Overall PCE,122.80383866854572
