YEAR,AGE,avg_no_children,avg_no_children_3_year
2008,39,1.984241173932704,1.9455362619138545
2008,40,1.9395976135887416,1.9470577036721737
2008,41,1.9146657382487255,1.923664002473253
2008,42,1.9166153335017888,1.9160466395089484
2008,43,1.9167045631852109,1.8854411101650386
2008,44,1.8242630838706633,1.8715597560980326
2010,15,0.010083668783812299,0.028760594610620555
2010,16,0.047198071922433145,0.03275049035488136
2010,17,0.039593265369041904,0.060761059214034074
2010,18,0.0970014105964421,0.09228452791551768
2010,19,0.14794762842200196,0.17347001540012452
2010,20,0.27342018069472,0.2551116610303339
2010,21,0.33924619992551086,0.35319612440188997
2010,22,0.4497932511160375,0.4327959285601861
2010,23,0.5103180972766632,0.5299236843044652
2010,24,0.6210759716299763,0.6362458377633852
2010,25,0.7744843366403595,0.7479928457150984
2010,26,0.8631830167606027,0.8869139020471842
2010,27,1.0271022123683435,0.9718905668560224
2010,28,1.0209151762496567,1.080539592202913
2010,29,1.181180026897311,1.1851840086565149
2010,30,1.3554253457352108,1.3398116942078921
2010,31,1.48960742864546,1.4750508091495165
2010,32,1.5878629925298025,1.5596528301972195
2010,33,1.6132393152658628,1.64520312692668
2010,34,1.737541118160309,1.7432907434548746
2010,35,1.8823923163117848,1.7851485034255687
2010,36,1.7343879313311117,1.8390159111544955
2010,37,1.8969852729222803,1.8397899404722207
2010,38,1.8796122861666094,1.9026612645568297
2010,39,1.9310166298930935,1.904119871942426
2010,40,1.901815709582593,1.9456926736687703
2010,41,2.0054692787373822,1.9112181655661913
2010,42,1.8221876187546286,1.8970996703060279
2010,43,1.8596372333253035,1.87553694230854
2010,44,1.9443528850410141,1.9014186123848837
2012,15,0.024467430029705382,0.01862720549289979
2012,16,0.01317804131383558,0.02906826458551701
2012,17,0.049169561995578724,0.056180021279539735
2012,18,0.10882679266363947,0.10091563119677803
2012,19,0.1504287677300891,0.17602384282996741
2012,20,0.2683184255552107,0.2511097331626211
2012,21,0.31665612504427326,0.33996854301937857
2012,22,0.4339926434368031,0.40595677186012225
2012,23,0.4819962572018536,0.5097296246189525
2012,24,0.6106901835907959,0.6254291716186365
2012,25,0.789580178969335,0.7446529080866618
2012,26,0.847571093072755,0.8446526348297815
2012,27,0.8970716297933099,0.9248225880820118
2012,28,1.0168906028233566,1.039965303889152
2012,29,1.1946881093124315,1.1818716867010397
2012,30,1.3470416036716715,1.333301583369689
2012,31,1.4593720438453064,1.4622143160655374
2012,32,1.5782598523262081,1.5861904604528552
2012,33,1.7365716520800598,1.67445706563003
2012,34,1.7163853713911588,1.8173818637251435
2012,35,1.9882092074053856,1.9256052794045393
2012,36,2.07445643201186,1.9835045710849324
2012,37,1.8871502286909705,1.9934947563561678
2012,38,2.0183826940155103,1.9619164465261052
2012,39,1.9797979162588328,2.016223409010468
2012,40,2.04900978662848,2.006635368494643
2012,41,1.9925859891329278,2.0274169877658736
2012,42,2.0455730198736393,1.9903877456064802
2012,43,1.9343329075835753,1.9840442081785823
2012,44,1.9725567282242222,1.9522914728472955
2014,15,0.03735438767454056,0.02967525350910269
2014,16,0.0223133226892939,0.028166245939572405
2014,17,0.025314725032234982,0.04706207607131942
2014,18,0.09677840445347652,0.07173325876088432
2014,19,0.09861902924376091,0.13062027701209222
2014,20,0.18963472943011273,0.17056679367012406
2014,21,0.21410003004833497,0.2745564498755838
2014,22,0.43328005125083907,0.36792253405890457
2014,23,0.4571165497142941,0.48225987475506826
2014,24,0.5484712618921707,0.5602333268202138
2014,25,0.6901537566385009,0.6772223830189893
2014,26,0.8085372018137519,0.8213541896079825
2014,27,0.9654965237282067,0.9454476925921147
2014,28,1.0545082296827344,1.0761521110166716
2014,29,1.200963307607779,1.158000318681509
2014,30,1.2269373396713568,1.2843440788721552
2014,31,1.4240982297739992,1.4005748825944957
2014,32,1.5491962345477712,1.5467371398678635
2014,33,1.66688017938847,1.6288484139728596
2014,34,1.6644771444519122,1.7353426691872385
2014,35,1.885646012689826,1.7973565679594072
2014,36,1.855794902360888,1.8830203141208044
2014,37,1.9084072136029184,1.9149932418136337
2014,38,1.984147409224926,1.9570206069676046
2014,39,1.9787958034817066,1.9987728011995092
2014,40,2.0329280650265,2.0225733191761943
2014,41,2.0568853142321193,2.023623858165115
2014,42,1.9836359008248563,2.035393743028174
2014,43,2.065997674311912,2.0014806903884685
2014,44,1.956408939436992,2.0098935150779065
2016,15,0.0160257343707912,0.02876525621210894
2016,16,0.04064305801275275,0.03976395377307057
2016,17,0.06077791955425612,0.04736845099321941
2016,18,0.039858183066475865,0.07164238641511521
2016,19,0.12002053036958159,0.10791104919805006
2016,20,0.16493829564132068,0.18108628871837099
2016,21,0.24826209988736667,0.25409605315267303
2016,22,0.3407084441432053,0.3474326571335978
2016,23,0.4470436099853654,0.4302140729852606
2016,24,0.5019613112546696,0.5211111676431194
2016,25,0.615029912591833,0.6272920857456674
2016,26,0.7572984586396503,0.7553711712887213
2016,27,0.8934770766647395,0.8525646800212745
2016,28,0.9155216267730549,0.9521821331509936
2016,29,1.0450386984761242,1.0733581052081764
2016,30,1.2572864864925957,1.2395819363849496
2016,31,1.427468639444595,1.3944015880094267
2016,32,1.5100508088320226,1.5322375920342626
2016,33,1.6500464512623538,1.585425526050378
2016,34,1.5855265891947188,1.7037095536287816
2016,35,1.894462872034594,1.802480621281455
2016,36,1.9345223457721443,1.952939751531869
2016,37,2.0318455481943944,1.97729021348319
2016,38,1.9706207914944995,2.015205643075841
2016,39,2.0410701835166996,2.0221772470001502
2016,40,2.052491752321385,2.0441384654263657
2016,41,2.038361217240785,2.0622278248754777
2016,42,2.095203235070438,2.0748936740014328
2016,43,2.089958644025246,2.082243527521782
2016,44,2.062640406945352,2.0758745305710096
2018,15,0.016129536246431205,0.021179890044123427
2018,16,0.026079354748699875,0.024665466037534573
2018,17,0.03133384341799819,0.03032035755566877
2018,18,0.033380645984989035,0.06174424622458438
2018,19,0.1309200525502149,0.09672173684284963
2018,20,0.13253931147202075,0.15578186137348626
2018,21,0.20069125988629896,0.216128164572741
2018,22,0.31866675208413525,0.30416280021979974
2018,23,0.3909054224228554,0.4012568481633602
2018,24,0.48818710357304856,0.49421068230853415
2018,25,0.6038730803542334,0.6151689892302878
2018,26,0.7490583863390184,0.739189943238628
2018,27,0.8559703595008513,0.8308714764976926
2018,28,0.8851811854247481,0.9397933872586429
2018,29,1.0742129849514195,1.0339723967179026
2018,30,1.1513336324781045,1.1416446720016955
2018,31,1.2071976903421038,1.2627832314562881
2018,32,1.4297319888280888,1.3825546573625718
2018,33,1.5094175484176096,1.52361994551309
2018,34,1.6246205867068744,1.6114859569445903
2018,35,1.6973016608888407,1.7293308152084603
2018,36,1.869545815024314,1.81765566863597
2018,37,1.891415482477249,1.887682317881693
2018,38,1.9028274217110117,1.8708596743112598
2018,39,1.8161259395469043,1.908965868658995
2018,40,2.0108899919996057,1.9214474404426627
2018,41,1.940126700994419,2.006403910789217
2018,42,2.067903446453387,2.0063825968097686
2018,43,2.0106715769944286,2.0262136725709676
2018,44,1.9991096269052608,2.005146655007766
2020,15,0.027457506886125735,0.018309488325066618
2020,16,0.009812215564227676,0.029589431912507465
2020,17,0.050255624411751756,0.038722904610977896
2020,18,0.05671793942190833,0.061968877591248514
2020,19,0.08263539141699375,0.09205107343874204
2020,20,0.13409083690340917,0.12963629861909742
2020,21,0.16566541547135022,0.17229598327790127
2020,22,0.21793901541320035,0.1963966604474554
2020,23,0.20568353500070216,0.2633208918087104
2020,24,0.36368018181493555,0.40457233958600985
2020,25,0.6344504581147301,0.530169914502105
2020,26,0.5912632264040439,0.6039491473451151
2020,27,0.5852108222770522,0.6745418227720715
2020,28,0.8244551830551199,0.7843698411687575
2020,29,0.9333777633373793,0.9225608048449985
2020,30,1.0270897916368362,1.0180398742819585
2020,31,1.0977023878153556,1.1121704605243787
2020,32,1.201269521475325,1.2327242586631333
2020,33,1.402769294035756,1.3762810373949435
2020,34,1.5271042639193875,1.506903190420488
2020,35,1.5882591273626865,1.613971479739743
2020,36,1.7365677502022168,1.7055438077056828
2020,37,1.8011172743542676,1.7811744395599052
2020,38,1.805846173217663,1.8265209499549169
2020,39,1.869919440275733,1.8529771500962775
2020,40,1.8835875002336697,1.9297640669001348
2020,41,2.043694350759342,1.9698543078112345
2020,42,1.9859239262774235,1.9939861472322367
2020,43,1.9516642315224482,1.9564184419957136
2020,44,1.9313477869131563,1.9415642698059157
2022,15,0.017679073859029455,0.040266352954824475
2022,16,0.06150284524764633,0.03632098326589852
2022,17,0.02792721190150964,0.04111464683996387
2022,18,0.032026581254771966,0.04770833733235851
2022,19,0.08669504971213098,0.0873348722684069
2022,20,0.14197486110905572,0.13193391397610493
2022,21,0.16159233587394042,0.1821675237589544
2022,22,0.2480160347198954,0.2501798728642736
2022,23,0.3434762291823982,0.33941111216060743
2022,24,0.4267835367758849,0.4372452345194176
2022,25,0.5456551735156303,0.5454836766173004
2022,26,0.654993063451011,0.6338303654616417
2022,27,0.6975616717701868,0.738111384665902
2022,28,0.8612422287019004,0.8409010180379786
2022,29,0.9500283746625423,0.9556222011552109
2022,30,1.0420418451309668,1.0280360690486385
2022,31,1.095333941689664,1.1502614907431603
2022,32,1.3148741058051667,1.279206780079531
2022,33,1.434195039396173,1.4021427582008004
2022,34,1.462788873225865,1.4898662561377387
2022,35,1.5689733140050575,1.616093136502489
2022,36,1.8272203706240933,1.7043874650741129
2022,37,1.720396806582907,1.7981964222748634
2022,38,1.8447200699527098,1.807997675779038
2022,39,1.8601949600619567,1.8763660931103732
2022,40,1.9258499629340862,1.8885633629770942
2022,41,1.879123484092584,1.9145577381506647
2022,42,1.939942550001309,1.9192262978917745
2022,43,1.9422905424612977,1.9200327362163687
2022,44,1.8773982975282786,1.9090464851346782
2024,15,0.019714228613864564,0.019236192346346263
2024,16,0.018792199220604117,0.02192174675554934
2024,17,0.027023497999470975,0.023528537004761676
2024,18,0.02478615800191952,0.05172811177017107
2024,19,0.11239609880047909,0.06753097972215198
2024,20,0.07096944981181151,0.10291226536750987
2024,21,0.12511730203545854,0.1346821231264696
2024,22,0.20140079820106432,0.1981358582845005
2024,23,0.2653865714795431,0.27593491295631084
2024,24,0.3565564711518102,0.3438127404578773
2024,25,0.4026666361014929,0.4290357888843093
2024,26,0.5461802706572667,0.5543075979298927
2024,27,0.7227842098292192,0.6672323663389553
2024,28,0.7200025964370932,0.7668287629431698
2024,29,0.8615274263755046,0.8530353338612312
2024,30,0.9711947225284873,0.9819422583478146
2024,31,1.1155768544132387,1.107443281511296
2024,32,1.238823530640354,1.2355918844798148
2024,33,1.3336815269981301,1.321427027097543
2024,34,1.3839198835612698,1.46257883700989
2024,35,1.6917244293866889,1.521907378387807
2024,36,1.5056417437834724,1.6561356465226063
2024,37,1.7737819804732646,1.7328365503575434
2024,38,1.9267858745287287,1.8338257257826263
2024,39,1.8054265199433015,1.8837098523594964
2024,40,1.9302159515838484,1.872694146705677
2024,41,1.8914456341538508,1.8872547862536122
2024,42,1.8417339930333843,1.8900554114697863
2024,43,1.935259792660692,1.9238148887225752
2024,44,1.9997366765706561,1.9656393024597558
