date,svc_index,svc_weight,hsg_index,hsg_weight,svc_yoy,hsg_yoy,svc_3mo,hsg_3mo,svc_6mo,hsg_6mo
1960-08-01,10.552000000000001,0.4405466613190677,12.247999999999998,0.14254869380874693,2.635930356969185,1.5336151869352221,2.6197804231626654,1.3170714999591437,2.4709493235105073,1.3359024040447087
1960-09-01,10.576,0.44005494950464463,12.265,0.1427757298356014,2.580019398642097,1.632416307590323,2.691898456628561,1.8140127390402938,2.7797903571831872,1.6675322440296236
1960-10-01,10.59,0.440089088187765,12.267,0.14292273656968735,2.3880885623126735,1.2462859029382711,2.1434645430738586,0.6877047009471227,2.6187992626620415,1.7174155578049133
1960-11-01,10.616,0.4430950066494516,12.32,0.14391142811137683,2.3623565712081795,1.650165016501659,2.448241743881918,2.372219820918642,2.53397521064056,1.8432791852537989
1960-12-01,10.629,0.44933551056874743,12.32,0.1462902987259551,2.2707591648224668,1.2658227848101333,2.0196571380616035,1.8058234779076976,2.3552259115375396,1.8099180261342607
1961-01-01,10.626999999999999,0.4508305787860725,12.323,0.1464365490791082,2.1335896203747984,1.2821566532423834,1.404886172035491,1.838579480452851,1.7735053695594472,1.2615070887835866
1961-02-01,10.639999999999999,0.44964745577839904,12.328,0.14630959765310128,2.0721412125863425,1.3232514177693666,0.9073665907361583,0.2599933630385909,1.6748852284882432,1.3106020108696548
1961-03-01,10.643999999999998,0.4479216025398029,12.329,0.1452479387793783,2.0322085889570296,1.3564616902334903,0.5656894396891321,0.2925281434024152,1.290064451010564,1.0463429141317926
1961-04-01,10.666,0.450626260591934,12.379000000000001,0.14596358832954723,2.027931892098711,1.7758776617610827,1.4760596495481337,1.830167426912288,1.4404666686283818,1.8343733668226392
1961-05-01,10.679,0.4503045282019596,12.381,0.14570276870568158,1.8599771079740535,1.417103538663178,1.474246283717151,1.7307840224377369,1.1904094727839931,0.9927112761426882
1961-06-01,10.702,0.45035894818061534,12.416,0.1460113772051036,1.8656006091757105,1.6871416871417022,2.1975120032907247,2.8526309476459177,1.3783174728789538,1.564513408669277
1961-07-01,10.720999999999998,0.45099248296922717,12.433,0.1468346253229974,1.775204101006267,1.527029234035604,2.078637973447317,1.7563411914392812,1.776902860807117,1.7932476163044608
1961-08-01,10.732,0.45030812586971014,12.434,0.14689476946104282,1.70583775587565,1.5186152841280443,2.0000324563743455,1.7233274243130925,1.7367997060320217,1.727055655054266
1961-09-01,10.759,0.45072422524740974,12.435,0.14682548901175488,1.7303328290468878,1.3860578883000407,2.1475238746934577,0.6135198966013,2.172514881891807,1.7269149746947043
1961-10-01,10.769,0.451914724140618,12.437999999999999,0.1468691107333643,1.6902738432483577,1.3939838591342513,1.8029408166721161,0.16095928497961154,1.9406961927244781,0.9554988451062396
1961-11-01,10.785,0.45095618224482037,12.44,0.1463697657203449,1.5919366993217832,0.9740259740259605,1.9900821873112706,0.19315889747326676,1.9950572005038358,0.9553441289954945
1961-12-01,10.797999999999998,0.45011038655156954,12.437999999999999,0.14603374593499396,1.589989650954915,0.9577922077921963,1.4578517682435344,0.09653673727305634,1.802103788535514,0.3546954088173404
1962-01-01,10.829,0.4507575864832187,12.485000000000001,0.14636100815208927,1.9008186694269513,1.3146149476588542,2.2473137501959117,1.520085965356821,2.024885348501626,0.8382328136691042
1962-02-01,10.850000000000001,0.4515059994179985,12.5,0.14669262129503802,1.9736842105263497,1.39519792342635,2.432637413992622,1.9432630563180897,2.2111202781584183,1.0644227902608439
1962-03-01,10.871,0.4500787736495846,12.522,0.14619997593416034,2.132656895903806,1.5654148754967956,2.7317509926055417,2.7288881926756714,2.0928144587064823,1.4041711713940197
1962-04-01,10.882000000000001,0.4519534492459736,12.49,0.1464933733698044,2.0251265704106514,0.8966798610549942,1.9721254116078057,0.1602884871871213,2.109626875897419,0.8378951462899575
1962-05-01,10.909,0.45202470868395317,12.54,0.14624093176933406,2.153759715329162,1.2842258299006426,2.1929213350819765,1.2861571176857156,2.312709168475857,1.614178927016896
1962-06-01,10.931,0.4552330953497471,12.540999999999999,0.1477153853197517,2.1397869557091997,1.0067654639175139,2.2260533417145734,0.6083145711812898,2.4785902364871326,1.6630724444054668
1962-07-01,10.940999999999999,0.45544861328654684,12.554,0.14806922774644535,2.052047383639599,0.9732164401190513,2.186420355954577,2.065447432911105,2.079216650112836,1.1083807577503046
1962-08-01,10.950000000000001,0.4551479544314681,12.587,0.14822173599131397,2.0313082370480906,1.2304970242882352,1.5118422993056768,1.5076521627859218,1.8518125252181994,1.3968441600000103
1962-09-01,10.959000000000001,0.4506192424821766,12.587,0.146825687376782,1.8589088205223536,1.2223562525130571,1.0285524754312325,1.4752797804519213,1.6255390853580964,1.0408673228329723
1962-10-01,10.975000000000001,0.4553428200399402,12.591,0.14877724063424164,1.9128981335314377,1.2301013024601959,1.2488370357909506,1.1841292017275462,1.7165484171129286,1.6238329334404167
1962-11-01,10.994,0.4525833772774723,12.595,0.14774109189526588,1.9378766805748793,1.2459807073954998,1.6170197858279778,0.254473032456759,1.5644174276817857,0.8791166512773341
1962-12-01,11.006,0.4509516328043659,12.597999999999999,0.14739535518613783,1.926282644934263,1.2863804470172102,1.7265524091555795,0.3500255197329327,1.376951710993346,0.9110842058016377
1963-01-01,11.036999999999999,0.45028483827115323,12.649,0.1473867791241457,1.9207683073229065,1.313576291549845,2.2789014044688916,1.8553568294436884,1.7625659095760415,1.519188261719684
1963-02-01,11.046999999999999,0.45255228153428795,12.65,0.14810758119069872,1.8156682027649529,1.200000000000001,1.9423135426128058,1.7581996649910003,1.7795367069076473,1.0035379783559506
1963-03-01,11.053,0.4532793267487254,12.649,0.1480043518143226,1.6741790083709018,1.014214981632322,1.7191321489225198,1.629164269567629,1.722842211379394,0.9875696707285053
1963-04-01,11.064,0.45503653514016207,12.665000000000001,0.14809884416102032,1.672486675243512,1.4011208967173783,0.9821233130467011,0.5069296779073085,1.628444020111952,1.1788969408890404
1963-05-01,11.089,0.4555241844620299,12.699,0.1483702495990244,1.6500137501145762,1.2679425837320624,1.5294697100652677,1.5584328686839122,1.7356822113002934,1.6582671970909235
1963-06-01,11.099,0.4536146488054223,12.702,0.1473657459200436,1.5369133656573108,1.2837891715174354,1.6751274556809914,1.6865852101808576,1.697127422179201,1.6578706856328784
1963-07-01,11.113,0.4535713449546965,12.707999999999998,0.1470108504787894,1.5720683666941015,1.2267006531782476,1.7833144373881948,1.365005461795521,1.3819274315049812,0.9350557326312181
1963-08-01,11.126,0.4546412382503165,12.712,0.14698915573136037,1.6073059360730335,0.9930881067768293,1.3413507362592059,0.4101102710074134,1.435366613199207,0.9826393163461455
1963-09-01,11.139999999999999,0.45788973975843605,12.715,0.14815247167226994,1.6516105484076782,1.016922221339489,1.4858182764157624,0.4100132611441598,1.5804287655779126,1.0462833034185604
1963-10-01,11.169,0.4609518085709919,12.763,0.14884605321444577,1.7676537585421315,1.3660551187356207,2.030944365645082,1.7424642709861438,1.90705418523347,1.5535594970705224
1963-11-01,11.186,0.4596061010682005,12.767,0.14841824157764996,1.746407131162453,1.365621278285034,2.174621495756379,1.7419124256357277,1.7571331816397917,1.073817805806021
1963-12-01,11.200999999999999,0.456947836750413,12.766,0.14700114521997346,1.7717608577139554,1.3335450071439992,2.208361358801403,1.6140830085253688,1.8464490651959542,1.0102540458395204
1964-01-01,11.219999999999999,0.4574389527777148,12.766,0.14672755637212279,1.6580592552323914,0.9249743062692772,1.8390323089394478,0.09405493726573066,1.9349431734011713,0.9148938868435152
1964-02-01,11.246999999999998,0.45599396243012186,12.799,0.14598873953233824,1.810446275006794,1.17786561264821,2.199205736208998,1.0063605024169586,2.1869128766697443,1.3734693332979386
1964-03-01,11.267,0.4580476404986548,12.802000000000001,0.1460175559543157,1.9361259386591723,1.2095817851213608,2.377846108026027,1.1327766247446247,2.293068631969808,1.373144169594842
1964-04-01,11.279,0.459057700280272,12.803,0.1463248126348297,1.9432393347794674,1.0896170548756468,2.120035932738573,1.1643793827160076,1.9794373329457882,0.6277941109113616
1964-05-01,11.299,0.4557734354150395,12.821,0.1449743041052222,1.8937685995130238,0.9607055673675147,1.8622474386262189,0.6893284853448423,2.030587485972979,0.8477199134269808
1964-06-01,11.314,0.45629444154076165,12.82,0.14469254050637528,1.9371114514821208,0.9289875610140053,1.679059470718447,0.5635993880768186,2.0278545442470985,0.847786458080857
1964-07-01,11.328,0.45428669211784667,12.821,0.1441582793459818,1.9346711059119892,0.8892036512433199,1.7490996019257965,0.5635552743790573,1.9343990391489818,0.8635199556907169
1964-08-01,11.361,0.4536514601292201,12.871,0.14390393956005812,2.1121696926119204,1.2507866582756488,2.213016372990384,1.5690897767422607,2.0374811784076297,1.1282524544347083
1964-09-01,11.373000000000001,0.4581871162551786,12.871,0.14521456106073188,2.0915619389587192,1.2268973653165594,2.1022844051200584,1.600784308553016,1.8904521931491391,1.0808615451992187
1964-10-01,11.391,0.45723804938965973,12.871,0.1451423015142921,1.9876443728176207,0.8461960354148701,2.243202945603384,1.5690897767422607,1.9958520731706564,1.065071978066623
1964-11-01,11.404,0.46388813499888315,12.871,0.1472022941740181,1.9488646522438868,0.8146001409884862,1.5225681263187019,0,1.8672072755675728,0.7814912455368805
1964-12-01,11.423,0.4617946275662053,12.886000000000001,0.14627043641226506,1.9819658959021602,0.9399968666771175,1.7701818613471865,0.46697978766090387,1.9360978867057899,1.0322915880754069
1965-01-01,11.442,0.4605951371218547,12.885000000000002,0.14570257280180945,1.9786096256684704,0.9321635594548239,1.8029507754111496,0.4357970201632533,2.022839387029607,1.0008538792599664
1965-02-01,11.462000000000002,0.45541345906438846,12.918,0.14396715786155212,1.911620876678266,0.9297601375107378,2.0499466328357308,1.4686680596677437,1.785915820015349,0.7316574169549561
1965-03-01,11.474,0.45508969598220156,12.919,0.14403053794510462,1.8372237507766176,0.9139197000468613,1.7978662519264388,1.0283092362114665,1.7840231153969377,0.7472535705862704
1965-04-01,11.493,0.4549751864164792,12.922,0.14352524487540583,1.8973313236989142,0.9294696555494752,1.794860861862957,1.153579407898797,1.7989057382743034,0.7940492751168815
1965-05-01,11.516,0.4573367609254499,12.958,0.14407083690374178,1.9205239401717034,1.068559394742996,1.8978471040954847,1.2443465270690401,1.9738685103874998,1.3564452349881462
1965-06-01,11.53,0.4624543071341756,12.96,0.14569102777069362,1.909139119674741,1.0920436817472678,1.9665785577665407,1.2755040148447527,1.8821874823566453,1.1518311137515225
1965-07-01,11.55,0.4596526790512275,12.974,0.1445923547671036,1.959745762711873,1.1933546525232153,1.9986233182020419,1.6194002854523104,1.8966911571614231,1.386222319196584
1965-08-01,11.574,0.45904022503516173,12.973,0.14431279887482418,1.8748349617111026,0.7924792168440664,2.0298591892847107,0.4638390428140404,1.9638317822654017,0.85333774095111
1965-09-01,11.603,0.45446741857408973,12.974,0.1426773095932355,2.022333597115966,0.8002486209307769,2.5566768179029475,0.4327994298353177,2.2612020434738422,0.8532715477211683
1965-10-01,11.623,0.4521450273622129,12.99,0.14146558511949292,2.036695636906316,0.9245590863180775,2.552207745266033,0.4942075535156354,2.275040983904719,1.0552378837931808
1965-11-01,11.652000000000001,0.4554780047663238,13.025,0.14207478858696362,2.174675552437755,1.19648822935281,2.723070329079924,1.6129957805488315,2.375878023912481,1.0367836619673998
1965-12-01,11.677,0.4559157672205219,13.029,0.14190130243700627,2.2235839971986415,1.1097314915411882,2.5755730442768465,1.7065123293392936,2.5661244959226392,1.0676493912894491
1966-01-01,11.703,0.45414031361386886,13.067,0.14145516147201595,2.281069743051911,1.4124951493985183,2.7817171133716956,2.39222021804959,2.6668982965086574,1.438774787839181
1966-02-01,11.729999999999999,0.45170771128407977,13.085,0.14052783803326102,2.338160879427642,1.2927697786035086,2.704658919288616,1.85538155863878,2.7138642116547373,1.7341164828404754
1966-03-01,11.747999999999998,0.4502442998456943,13.084,0.1396624641339197,2.3880076695136587,1.277188636891391,2.4544038335558627,1.6992629578491014,2.5149705366818376,1.7028875790023656
1966-04-01,11.795,0.4514978572087523,13.129999999999999,0.13966092739669733,2.6276864178195414,1.609657947686105,3.181766956081855,1.9425141065750884,2.9815477769578047,2.167119730283429
1966-05-01,11.836,0.45795550144368774,13.126999999999999,0.1413651409656432,2.7787426189649134,1.304213613211913,3.6639558153863216,1.2901077367636349,3.1831925472528333,1.5723514133826555
1966-06-01,11.885000000000002,0.45848579672109085,13.133999999999999,0.14135143546908252,3.0789245446661173,1.342592592592573,4.746855147279705,1.5373690148404284,3.594288440793747,1.6182837460287702
1966-07-01,11.918,0.4570939857916356,13.140999999999998,0.14056666985737531,3.1861471861471813,1.2871897641436592,4.2369615558697005,0.33553179063463556,3.708022232939223,1.1358312615141974
1966-08-01,11.947,0.4556640560320562,13.145999999999999,0.14051685597907076,3.2227406255399993,1.3335388884606392,3.804368042073847,0.58021758743656,3.734138171373691,0.9345385664321748
1966-09-01,11.995000000000001,0.4534844498414626,13.197999999999999,0.13966419916632425,3.378436611221236,1.7265299830429903,3.7538604843324386,1.9634327705928767,4.249175512919234,1.7501778831248815
1966-10-01,12.045,0.45706708172481236,13.248999999999999,0.1408050626171191,3.6307321689753147,1.9938414164742069,4.33107757550808,3.3281703167333143,4.284008948259643,1.8208569875676428
1966-11-01,12.078,0.4597122742577288,13.252,0.14117539026629936,3.65602471678681,1.742802303262958,4.458707125637451,3.2645357870257685,4.131023617694596,1.913539230686534
1966-12-01,12.106,0.462119009521331,13.267,0.14130932025056775,3.6738888413119897,1.8266942973367062,3.7532403279207482,2.1076827741020265,3.753550405663275,2.0355322811528076
1967-01-01,12.135,0.4623788200395384,13.303,0.14124762496383064,3.6913611894386023,1.806076375602661,3.022457499046749,1.6403060180973927,3.6747028225908362,2.4807633230883974
1967-02-01,12.166,0.46389100764374624,13.339,0.14221262922150635,3.716965046888343,1.9411539931218913,2.9463960477022155,2.6519919844771422,3.6997947654034746,2.957808348325486
1967-03-01,12.186,0.46379667484877884,13.34,0.1420178016405908,3.728294177732394,1.9565881993274248,2.6696347115134023,2.219182126613406,3.2100154277843407,2.1634172393053985
1967-04-01,12.222999999999999,0.4612628786292052,13.357000000000001,0.14108295183666955,3.628656210258585,1.7288651942117372,2.932406008210231,1.633607117111291,2.9774219101228905,1.6369565124136898
1967-05-01,12.251,0.4625450230267022,13.359000000000002,0.14146140414102337,3.506252112200059,1.7673497371829328,2.824098591229429,0.6010953103456895,2.885229147923285,1.6213699446490981
1967-06-01,12.292,0.46243197701720945,13.408,0.14106161234693596,3.424484644509862,2.086188518349319,3.5250648402333606,2.054623963847657,3.0964625514983135,2.136869904180916
1967-07-01,12.319,0.466400767305825,13.411,0.14200091571477064,3.3646584997482964,2.0546381553915305,3.178824054999696,1.6269627082135196,3.0555413797769493,1.630284858362474
1967-08-01,12.349,0.46731892173919864,13.414,0.14202828051414124,3.3648614714991254,2.038642933211632,3.2383376875321224,1.6570279776429553,3.031009957087405,1.127683452877215
1967-09-01,12.394,0.464409974748944,13.464,0.1413787619612817,3.326385994164238,2.0154568874072076,3.360775930619586,1.6811400122504816,3.442887769794134,1.8677108222500571
1967-10-01,12.436,0.4694369224701925,13.499,0.14326351075647742,3.2461602324616035,1.8869348630085492,3.853474934452028,2.650658410985174,3.5155998763575447,2.1375280409054787
1967-11-01,12.475000000000001,0.4673753382296096,13.504,0.14275222265172013,3.2869680410664293,1.9015997585270172,4.144191954820187,2.7108939418749145,3.690275615541183,2.1826023306213305
1967-12-01,12.519,0.4645383655942644,13.517,0.1414923497319788,3.4115314719973533,1.884374764453156,4.095652179160436,1.583890900136753,3.727563261853928,1.6325038243473866
1968-01-01,12.574,0.465204714710303,13.566,0.14125296176172555,3.6176349402554653,1.9769976696985658,4.51315796776417,2.0001620059749925,4.182794315211291,2.3248932955245882
1968-02-01,12.636999999999999,0.46552803295216466,13.597999999999999,0.14088437133401546,3.8714450106855036,1.9416747882150087,5.296448859922576,2.813567819364171,4.718735583603584,2.762218057418786
1968-03-01,12.693,0.46229238352258634,13.616,0.1388451554471252,4.160512063023147,2.0689655172413834,5.676534417349388,2.9619871489809046,4.88311480027408,2.2706178205811334
1968-04-01,12.738999999999999,0.467078548621617,13.665000000000001,0.13962320337789771,4.221549537756686,2.305907015048292,5.353150265468387,2.9511715713725684,4.932313593556548,2.4745635705999636
1968-05-01,12.792,0.465349055900237,13.7,0.13892572160288696,4.415966043588271,2.5525862714274927,4.99723463577173,3.0343703110825793,5.1467353143159755,2.9239098543383912
1968-06-01,12.847999999999999,0.46628422678169823,13.716999999999999,0.13821049055016332,4.52326716563618,2.3045942720763657,4.974784445742264,3.0002748475712604,5.325074988980205,2.9811292188871574
1968-07-01,12.893,0.46312744603626704,13.753,0.13742195768135296,4.659469112752657,2.5501454030273596,4.923937531958589,2.6009135813054085,5.138324873706468,2.7758933675039454
1968-08-01,12.946,0.46284261040868985,13.767,0.13738278363406448,4.834399546521984,2.6315789473684292,4.903168966982685,1.970601481900136,4.950191262628456,2.5011059156433424
1968-09-01,13,0.4656434408125265,13.82,0.13804925352382863,4.8894626432144594,2.644087938205586,4.816896707555607,3.037572303681335,4.8958108703454295,3.0189218877079815
1968-10-01,13.059000000000001,0.46665407141507653,13.857000000000001,0.13831510520533757,5.009649404953365,2.6520482998740658,5.250400441635095,3.059278069706428,5.087042213356385,2.8298404305952207
1968-11-01,13.107999999999999,0.46631110987814434,13.876000000000001,0.13831864176382058,5.074148296593162,2.7547393364929063,5.100146189806853,3.204804386322113,5.0016113886063085,2.58584687516652
1968-12-01,13.165000000000001,0.4696048843098484,13.927999999999999,0.13920109619453985,5.160156562025731,3.040615521195522,5.174400342077079,3.1627380554542617,4.995496365008889,3.100136185334934
1969-01-01,13.226999999999999,0.4668102879452388,13.964,0.13840429561303835,5.193255924924434,2.933805100987752,5.246030955058378,3.1246512151430705,5.248215675671242,3.0919594605850698
1969-02-01,13.274,0.46693336730793733,13.981,0.13819170170297704,5.0407533433568075,2.8165906750992953,5.162650241545608,3.0613384160088852,5.131393570588494,3.1330464546487136
1969-03-01,13.341,0.46871253366663157,14.022,0.13909031318033765,5.105176081304652,2.9817861339600515,5.4557058489641985,2.727050462227698,5.314959171597633,2.9446637667257747
1969-04-01,13.398,0.46988061360230354,14.042,0.13908431138127872,5.173090509459155,2.758873033296738,5.272389223823604,2.253107268704446,5.259209264384501,2.6879546137216437
1969-05-01,13.471,0.471027252690868,14.130999999999998,0.1386507094295743,5.308005003126959,3.14598540145985,6.069883369894402,4.361098718221346,5.615292671041439,3.7091823922314138
1969-06-01,13.52,0.4734326450524157,14.149,0.13956120219215837,5.230386052303859,3.149376685864258,5.475897559182741,3.6723958796625933,5.465801220853805,3.1986407035971665
1969-07-01,13.59,0.47362037497926,14.233999999999998,0.14030695204911234,5.406034282168615,3.4974187450010685,5.856598123533163,5.582507314123908,5.564089536027628,3.9044726953073816
1969-08-01,13.639,0.4717816043899472,14.253,0.13963527500291012,5.353004789124061,3.530180867291355,5.082591103410405,3.4983806901496273,5.575083151968396,3.9288445253807813
1969-09-01,13.706,0.4733896572135823,14.304,0.1400921989632101,5.430769230769217,3.5021707670043423,5.617563259008884,4.454467511332094,5.546706640982979,4.062697001539295
1969-10-01,13.773,0.4744703038729861,14.356000000000002,0.13978965748607552,5.467493682517799,3.6010680522479577,5.496089837400198,3.472740750109371,5.676190248900537,4.522301003474216
1969-11-01,13.83,0.47691610956749336,14.409,0.14031969004441752,5.508086664632295,3.8411646007494804,5.720352595787759,4.450428235132997,5.4009894789016855,3.973314772247938
1969-12-01,13.901,0.4767682347198315,14.462000000000002,0.1406944480127431,5.590581086213442,3.8340034462952532,5.813544736414733,4.492091725630076,5.715508582507622,4.473277924768704
1970-01-01,13.962000000000002,0.47727316104897505,14.52,0.13986652415671005,5.556815604445475,3.9816671440847884,5.603021593768309,4.6484178652504315,5.549542174076216,4.058918943453227
1970-02-01,14.025,0.4797489558227864,14.557,0.1395191106512385,5.657676661142097,4.119876975895864,5.760320750798553,4.172278318509215,5.7403347848777875,4.311260564704811
1970-03-01,14.093,0.4809420337985938,14.620999999999999,0.14062979374824064,5.636758863653402,4.271858508058757,5.640302069226166,4.470790200365893,5.726887918686141,4.481440420132432
1970-04-01,14.164,0.4818015870644967,14.655000000000001,0.14051353973242853,5.717271234512622,4.365475003560748,5.91394330799373,3.771196831527268,5.75836819011164,4.208884306487071
1970-05-01,14.227999999999998,0.48125623611709967,14.717999999999998,0.13995208794150932,5.619478880558226,4.153987686646388,5.916579316849813,4.497924887897864,5.838421196545784,4.334974553736148
1970-06-01,14.286,0.4821173259390841,14.77,0.1400255002568594,5.665680473372792,4.389002756378546,5.591455279209789,4.139064690086092,5.615875850294927,4.304795570003961
1970-07-01,14.344,0.4835320568968282,14.807,0.1405164756535363,5.548197203826333,4.025572572713232,5.181033507921851,4.213747775648979,5.546852250714829,3.992236888038936
1970-08-01,14.399000000000001,0.4839525384166505,14.874,0.14046257736553597,5.572256030500777,4.3569774784256055,4.894785880556873,4.307590717900345,5.404444444444434,4.402714428681165
1970-09-01,14.464,0.4845827744633331,14.914,0.1403011525366123,5.530424631548225,4.264541387024612,5.077823693729888,3.957200033963715,5.3343264154338765,4.048092627098021
1970-10-01,14.533999999999999,0.4865968419373704,14.983,0.1415279919187623,5.525303129310966,4.367511841738647,5.404588525219656,4.83995178101142,5.292751685763419,4.5263808409988115
1970-11-01,14.607,0.49106173245664136,15.035,0.14313565117529423,5.618221258134493,4.344506905406331,5.904591706542139,4.400510222534826,5.3984794521511725,4.354040127980352
1970-12-01,14.685,0.48880121633153445,15.135,0.14264552108748693,5.639882022876064,4.653574885907874,6.253232406496112,6.060372025980554,5.663893651988405,5.003520466608502
1971-01-01,14.739999999999998,0.48292905853591445,15.172,0.14110499313021244,5.572267583440738,4.490358126721761,5.791143305831903,5.141996171175545,5.597689036094655,4.990865358588814
1971-02-01,14.803,0.4847463015650367,15.239999999999998,0.14168343369016306,5.547237076648837,4.691900803737026,5.476288514562477,5.566503712358495,5.690223151700158,4.981888199723983
1971-03-01,14.864,0.48583724340175954,15.29,0.1419809384164223,5.470801106932521,4.575610423363652,4.965597716014591,4.1598247402177435,5.607452619625675,5.10580270426757
1971-04-01,14.923,0.4846150830696949,15.341,0.14181157705380257,5.358655746964147,4.680996247014657,5.059328796374962,4.530576023289146,5.4246010583479,4.8358403601146405
1971-05-01,14.998,0.48763915535916336,15.425,0.14244849768641102,5.411863930278327,4.80364179915751,5.374236398344667,4.944775493743769,5.425250108090851,5.255180545913873
1971-06-01,15.07,0.4850889063864266,15.494,0.14195726948859716,5.487890242195159,4.901828029790112,5.659906651502888,5.444580867431137,5.3121799997194685,4.800234078733534
1971-07-01,15.140999999999998,0.4892778598931721,15.533,0.14324756288981957,5.556330172894586,4.903086378064425,5.972622483586076,5.100961530426851,5.51498750849182,4.815380786300016
1971-08-01,15.210999999999999,0.49056483325672845,15.589,0.14315748259367073,5.639280505590638,4.807045851821967,5.802923544664629,4.321143141288641,5.588362413816594,4.632494695544964
1971-09-01,15.261,0.4869151289132243,15.642,0.1427800038990237,5.510232300884943,4.881319565508924,5.166872809969436,3.875928718461963,5.413101481418581,4.657315873919576
1971-10-01,15.297999999999998,0.48906596185170387,15.661,0.1433327093560275,5.256639603687896,4.525128478942797,4.212637742453973,3.337176070864989,5.088945743592799,4.215337483918025
1971-11-01,15.345,0.4892667905789663,15.7,0.14328376841346022,5.052372150338891,4.423012969737283,3.5706032302743607,2.8787269289520356,4.680813022480468,3.597424669480853
1971-12-01,15.399000000000001,0.4918318374384642,15.748999999999999,0.1427767359747844,4.862104187946881,4.0568219359101265,3.666421332235048,2.76442718097909,4.413951878625255,3.318683269992162
1972-01-01,15.463000000000001,0.4931448796098959,15.8,0.14360004210543584,4.905020352781575,4.139203796467172,4.384591792571357,3.5977658234973564,4.298579330560326,3.467388908056379
1972-02-01,15.517999999999999,0.493074875027168,15.847,0.14340904151271464,4.830102006350057,3.9829396325459454,4.586449315760022,3.7981521358334325,4.077286885015319,3.337416985873154
1972-03-01,15.558,0.4906872507301238,15.898,0.14157995055980607,4.668998923573731,3.9764551994767805,4.194547442322882,3.838412180808204,3.9301489255037625,3.3000239455110325
1972-04-01,15.595,0.49076130071318375,15.913,0.14191784899427407,4.503115995443285,3.7285704973600176,3.4585751254414543,2.8915958754645477,3.9205520188874354,3.244077092646336
1972-05-01,15.639999999999999,0.48801523031497623,15.963000000000001,0.14171950572720005,4.280570742765688,3.487844408427887,3.18201499643207,2.9603055843850923,3.8818587710209185,3.3783800559860966
1972-06-01,15.684,0.4901909034925662,16.007,0.1421068319001456,4.074319840743201,3.3109590809345724,3.279057474296332,2.7708170253301967,3.7357925395278047,3.303235469343613
