date,mkt_svc_index,mkt_svc_weight,mkt_hsg_index,mkt_hsg_weight,mkt_core_index,mkt_core_weight
1992-04-01,53.012,0.5376972870190903,50.546,0.15036267313140075,66.581,0.7512094751986182
1992-05-01,53.093,0.5352685251138544,50.643,0.1499145581141896,66.68799999999999,0.7520259081537002
1992-06-01,53.176,0.5339777584978511,50.693000000000005,0.14990414301364405,66.739,0.7527059728191339
1992-07-01,53.397,0.5355963846037678,50.774,0.14956139359945014,66.99600000000001,0.7520728121109352
1992-08-01,53.440999999999995,0.5348846796261416,50.873,0.14944122629328216,67.032,0.753657438667567
1992-09-01,53.62200000000001,0.5352909699908373,50.85099999999999,0.14836389819957244,67.17099999999999,0.751852468952007
1992-10-01,53.909,0.5348249562574436,51.019,0.14841265340235055,67.44500000000001,0.7532366691102285
1992-11-01,54.066,0.5380496352972035,51.175000000000004,0.1486229004708303,67.61,0.7510829003592151
1992-12-01,54.19500000000001,0.5349225324797217,51.308,0.1479479051507726,67.718,0.7530510345222002
1993-01-01,54.416,0.5335425772806135,51.464,0.1484583041426201,67.926,0.7556877255248972
1993-02-01,54.445,0.5376838547621999,51.59,0.14840701300013318,68.016,0.7509762728053379
1993-03-01,54.658,0.5376308041956596,51.716,0.14892574333176029,68.14999999999999,0.7506510054685838
1993-04-01,54.82,0.5349954579731065,51.846,0.1483209067756662,68.32499999999999,0.7530762530178702
1993-05-01,55.1,0.5332423865415029,51.982,0.14784416305660816,68.538,0.753761674180744
1993-06-01,55.18,0.536272695843323,52.062000000000005,0.1479234633606346,68.583,0.7526196715514649
1993-07-01,55.336,0.534738662859649,52.135000000000005,0.14741862723598884,68.73100000000001,0.7531443698058152
1993-08-01,55.449999999999996,0.5367704686532044,52.205000000000005,0.14774041886181416,68.856,0.7515578778048941
1993-09-01,55.604,0.5362112188104701,52.274,0.1473198670960849,68.94000000000001,0.7514603693203857
1993-10-01,55.697,0.5349890728779255,52.39,0.14725515900032607,69.046,0.7517604072399189
1993-11-01,55.808,0.5323945505245548,52.502,0.1472773812689488,69.21300000000001,0.7514952065775256
1993-12-01,55.867,0.5336665397107637,52.649,0.1476550384247609,69.23100000000001,0.7511837854050006
1994-01-01,55.943,0.5323107100858077,52.786,0.14811774394478158,69.284,0.7496597701791179
1994-02-01,56.148,0.5321874635732141,52.952,0.1478066217960618,69.435,0.7508602118042214
1994-03-01,56.355999999999995,0.5333895973549453,53.11,0.14827205527046872,69.65799999999999,0.7541303151366361
1994-04-01,56.449999999999996,0.5308877176156264,53.208000000000006,0.14799917792030964,69.777,0.7535045428466222
1994-05-01,56.556,0.5346228792425055,53.358999999999995,0.14878940974181598,69.94000000000001,0.7524511730273419
1994-06-01,56.671,0.5343949097338683,53.432,0.14815278868204929,70.087,0.7515241853261552
1994-07-01,56.786,0.5334780177180116,53.528000000000006,0.14843622236062212,70.21900000000001,0.7534378958696103
1994-08-01,56.879,0.5314884256007666,53.648,0.14824457027146595,70.27199999999999,0.7524095440684682
1994-09-01,56.938,0.5319212965920084,53.718,0.14877463879367736,70.34,0.7533794997781171
1994-10-01,57.119,0.5303811349858962,53.848,0.14830908178208177,70.49000000000001,0.753809147439126
1994-11-01,57.223000000000006,0.531139289296342,53.995000000000005,0.1487139529678965,70.583,0.7556436037499689
1994-12-01,57.278000000000006,0.530975439987938,54.155,0.14875857411067805,70.593,0.7547543069350898
1995-01-01,57.556,0.5326801575702357,54.32,0.1495614460016862,70.87299999999999,0.7547251487785421
1995-02-01,57.704,0.5357546843661503,54.449999999999996,0.1503116107713364,70.975,0.7530003011897304
1995-03-01,57.869,0.5343357540282484,54.583,0.15011604024584402,71.136,0.7556815506857817
1995-04-01,58.035000000000004,0.5377728136514746,54.731,0.15080108224678884,71.31,0.7547918826174078
1995-05-01,58.18,0.5368688055263933,54.918,0.1503660862572563,71.41600000000001,0.7549039382120104
1995-06-01,58.29200000000001,0.5340115314847625,55.059,0.14980483186047303,71.458,0.7544999972877967
1995-07-01,58.388999999999996,0.5378623489112556,55.193000000000005,0.15069388904817235,71.579,0.7559110091696972
1995-08-01,58.553999999999995,0.5385086422081474,55.326,0.15031532462073338,71.74100000000001,0.7562144902681508
1995-09-01,58.64,0.5367806581506355,55.469,0.15054142104000962,71.854,0.7597177726804465
1995-10-01,58.845,0.5393552687397423,55.647,0.1515583767775324,72.016,0.7588954154079167
1995-11-01,58.903,0.5383046207496096,55.809999999999995,0.15100033329608065,72.033,0.7583184075370408
1995-12-01,58.996,0.5363476356439963,55.982,0.15040103988270323,72.10199999999999,0.7588522840028579
1996-01-01,59.032000000000004,0.5385326574039009,56.091,0.15132100788518796,72.145,0.7551279676617239
1996-02-01,59.171,0.536179851984563,56.197,0.15041683527043395,72.251,0.7547674846084323
1996-03-01,59.286,0.5360028917907743,56.352,0.14986087122929137,72.398,0.7551820755364359
1996-04-01,59.47,0.5342866430835408,56.448,0.1494045366315147,72.488,0.7551968995159526
1996-05-01,59.668000000000006,0.5361030246609769,56.602000000000004,0.14951110876286597,72.598,0.756095945467622
1996-06-01,59.764,0.5363913222303742,56.719,0.14986604591362118,72.643,0.7556568855612773
1996-07-01,59.915,0.5351166862309962,56.870999999999995,0.1499195053985173,72.74100000000001,0.755358674614259
1996-08-01,60.028000000000006,0.5349775991328183,57.005,0.1498191760067594,72.762,0.7551409767434013
1996-09-01,60.201,0.5352352107232746,57.116,0.14971610985254477,72.96100000000001,0.7564539153580104
1996-10-01,60.379999999999995,0.5362144441896279,57.241,0.1494519798800928,73.098,0.7572644898501517
1996-11-01,60.476,0.5366437116522285,57.370999999999995,0.1493618897176348,73.163,0.757105474276661
1996-12-01,60.567,0.5372615221863499,57.486,0.14910372407920583,73.166,0.7571564957345205
1997-01-01,60.708000000000006,0.5369399600675053,57.627,0.1489738191565092,73.274,0.7563033021556302
1997-02-01,60.842999999999996,0.5361475005879692,57.771,0.14913365175071283,73.383,0.7560974891598352
1997-03-01,61.02,0.5352134419121767,57.9,0.14930611577375627,73.573,0.7583610427441191
1997-04-01,61.162000000000006,0.5388140893427987,58.067,0.14997805592332542,73.70700000000001,0.7567801335401474
1997-05-01,61.202000000000005,0.5406438625157823,58.207,0.1507034313914019,73.739,0.7584707908122619
1997-06-01,61.440999999999995,0.539607326660158,58.345,0.1505119183085692,73.85199999999999,0.7601426294756906
1997-07-01,61.516999999999996,0.5394237376656363,58.518,0.1498727568907807,73.87299999999999,0.759908715842105
1997-08-01,61.583999999999996,0.537535962679357,58.672000000000004,0.14964448092568483,73.837,0.7607293805917336
1997-09-01,61.79200000000001,0.53978039037308,58.81099999999999,0.150024626597761,73.986,0.7596228051399699
1997-10-01,61.87,0.540702836954158,58.93,0.14977439245247945,74.02499999999999,0.7580805602886017
1997-11-01,61.939,0.5366514657336017,59.113,0.1500211268003708,74.026,0.7593044477920727
1997-12-01,61.99,0.538363737716104,59.249,0.1499508002924049,74.092,0.7599960787806694
1998-01-01,62.085,0.5390941432072868,59.413999999999994,0.15083447775762904,74.197,0.7624227887068784
1998-02-01,62.167,0.5402549305683796,59.542,0.15066285127466159,74.276,0.7624458994523425
1998-03-01,62.339,0.5410676023648907,59.723000000000006,0.15082586312648394,74.354,0.7616146811454803
1998-04-01,62.408,0.5390997629081835,59.870999999999995,0.15061938790125107,74.453,0.7637875810743268
1998-05-01,62.519,0.5378271079385325,60.042,0.1501540868076307,74.518,0.7630391389569923
1998-06-01,62.461,0.5387211408208387,60.22500000000001,0.15014420009734827,74.41000000000001,0.7616236314445113
1998-07-01,62.675000000000004,0.5383387872451469,60.39,0.15051540230650046,74.62899999999999,0.7617020279587542
1998-08-01,62.829,0.5382797012115118,60.555,0.15045095404316022,74.783,0.7629091269965843
1998-09-01,62.875,0.5376259893415297,60.718,0.15023944009505188,74.76400000000001,0.7636449340081374
1998-10-01,63.076,0.5354773761452871,60.909,0.15028031332146322,74.91400000000002,0.765403313283289
1998-11-01,63.146,0.5350100949817675,61.04,0.15060848344198566,74.923,0.7659644925952124
1998-12-01,63.231,0.5336096081295097,61.162000000000006,0.14993082971722713,75.059,0.7668776972539117
1999-01-01,63.333,0.5359464749293037,61.294000000000004,0.1505954035190778,75.184,0.7660061206507094
1999-02-01,63.443,0.5347923483443563,61.391,0.15059509980687724,75.17399999999999,0.7680590448399298
1999-03-01,63.594,0.5351988504208444,61.518,0.15048360295821298,75.21100000000001,0.766715685419288
1999-04-01,63.666000000000004,0.5329077737109774,61.653999999999996,0.1495887667486676,75.394,0.7644962362426916
1999-05-01,63.784,0.5316649181929307,61.785000000000004,0.14950942715635912,75.44800000000001,0.7651047752427672
1999-06-01,63.823,0.5315938533297127,61.891,0.14948069581329967,75.474,0.7652858489209782
1999-07-01,63.939,0.5329473219466018,62.02,0.1495124016469367,75.562,0.7635531284671682
1999-08-01,63.997,0.5314303619126495,62.15,0.1491342154400418,75.546,0.763385701608383
1999-09-01,64.151,0.5302471310532076,62.291000000000004,0.1485556228851842,75.712,0.7626400417130537
1999-10-01,64.301,0.5312942816202255,62.388,0.14855852383707155,75.811,0.762337088479717
1999-11-01,64.46700000000001,0.5312891455473903,62.585,0.14850969731837008,75.88199999999999,0.7642170735451697
1999-12-01,64.589,0.5267838537824744,62.691,0.1469978286357433,75.968,0.7607790432390891
2000-01-01,64.85199999999999,0.5307334548905909,62.998000000000005,0.14801379211263557,76.164,0.763075072559901
2000-02-01,65.061,0.5286714074121479,63.153,0.14689040835988448,76.27799999999999,0.76232612189198945
2000-03-01,65.145,0.5265383896947307,63.3,0.14626515044221053,76.412,0.7609091484196341
2000-04-01,65.119,0.528968791599186,63.432,0.14712444118317722,76.426,0.7603740163109608
2000-05-01,65.212,0.5288582315955391,63.594,0.1472423935859137,76.475,0.7599993561590835
2000-06-01,65.34100000000001,0.5299144070350187,63.789,0.14730974799957255,76.46700000000001,0.7567186453459668
2000-07-01,65.616,0.5303861224220843,63.940999999999995,0.14761924390644252,76.68799999999999,0.7573306113126083
2000-08-01,65.803,0.5304262363134488,64.118,0.14773713825066745,76.796,0.7579882008206565
2000-09-01,65.978,0.5278245055166475,64.31400000000001,0.1468146521414208,76.94900000000001,0.7575047135820262
2000-10-01,66.248,0.5298926658425442,64.515,0.14765764822235872,77.076,0.7574683795492703
2000-11-01,66.329,0.5318145585184225,64.68299999999999,0.1482205624918956,77.192,0.757189329279588
2000-12-01,66.472,0.5332479118828065,64.88799999999999,0.14831716482101484,77.21400000000001,0.7548843559646478
2001-01-01,66.897,0.5340608045824191,65.086,0.1485781337009283,77.44100000000002,0.7557791516473722
2001-02-01,67.06700000000001,0.5334873691664213,65.289,0.14925189600324715,77.571,0.7575575199297784
2001-03-01,67.229,0.5366369200838458,65.549,0.150428104389267,77.66799999999999,0.7571817859326553
2001-04-01,67.362,0.5359276666704739,65.774,0.15121654883327812,77.796,0.7572500371203728
2001-05-01,67.503,0.5343996928303885,66.04,0.15115696914451193,77.781,0.755579253063437
2001-06-01,67.67599999999999,0.5352084266891173,66.296,0.1517331359848639,77.95,0.7579550443807739
2001-07-01,67.815,0.5358747310371197,66.49600000000001,0.15210220638869,78.127,0.7584385404904652
2001-08-01,67.988,0.5358942992167025,66.774,0.15202477277858845,78.167,0.7609304142501048
2001-09-01,68.02199999999999,0.540347942293333,67.01100000000001,0.15513918605102536,78.235,0.7624761953148727
2001-10-01,68.11999999999999,0.5287913895417699,67.285,0.151360277547057,78.32799999999999,0.7644174613189724
2001-11-01,68.351,0.532372325778164,67.562,0.1526117664159632,78.523,0.7660671902391468
2001-12-01,68.46700000000001,0.5374210257309712,67.823,0.15347760269567737,78.54700000000001,0.7646827361923487
2002-01-01,68.543,0.5366033072851133,68.039,0.15336529789171988,78.56400000000001,0.767631681212545
2002-02-01,68.726,0.5362936549095584,68.24000000000001,0.1527669764037092,78.681,0.7676516827791104
2002-03-01,68.863,0.5373187408381582,68.46000000000001,0.15270914401856156,78.73,0.7651901231445415
2002-04-01,69.021,0.5346423491063069,68.66499999999999,0.15159414074540653,78.922,0.7648921718063373
2002-05-01,69.17499999999998,0.5391060904500993,68.82,0.1523396593424278,78.98,0.7624051246120301
2002-06-01,69.29700000000001,0.5382687815739332,69.016,0.1520146955355114,79.07,0.7638562042232594
2002-07-01,69.505,0.5366696569365802,69.20400000000001,0.15111096852392344,79.203,0.7637089797304641
2002-08-01,69.689,0.5355095178788049,69.327,0.15092432104574713,79.362,0.7646047743726337
2002-09-01,69.90100000000001,0.5387907090513503,69.54,0.1519146624153187,79.489,0.7636973522966397
2002-10-01,70.07,0.5390684461913374,69.70400000000001,0.1515017345268144,79.542,0.760573969468616
2002-11-01,70.24700000000001,0.537943448415386,69.87599999999999,0.15146711362368123,79.62899999999999,0.7608371333388265
2002-12-01,70.45,0.5359433588287931,70.04,0.1508892204830888,79.70700000000001,0.7616044413350654
2003-01-01,70.619,0.5374068311718311,70.252,0.15115332497136097,79.769,0.7579722177247559
2003-02-01,70.835,0.5386167776512062,70.351,0.15145279638780396,79.84100000000001,0.7558306128686073
2003-03-01,71.142,0.5369843904309096,70.465,0.15067471811585265,79.91600000000001,0.7571561320829703
2003-04-01,71.238,0.5380233144676256,70.52799999999999,0.1505844466039434,79.97,0.7581812635217009
2003-05-01,71.527,0.540573854759002,70.642,0.1507423271640594,80.084,0.7615043685026521
2003-06-01,71.616,0.5380935051562726,70.66499999999999,0.15005167831799088,80.12299999999999,0.7624633842427756
2003-07-01,71.82499999999999,0.537540266834979,70.829,0.14964308385041442,80.315,0.7614482343956507
2003-08-01,71.99100000000001,0.534112139653815,70.96000000000001,0.14843783231547425,80.394,0.7606572100056774
2003-09-01,72.142,0.5350127850990505,71.124,0.14910690206901892,80.43,0.759888811274825
2003-10-01,72.354,0.5372353034862144,71.29100000000001,0.14955158395593743,80.561,0.7603514724572756
2003-11-01,72.483,0.5356515311720623,71.455,0.14920371378504835,80.624,0.7608028737063418
2003-12-01,72.63199999999999,0.5366627050256156,71.52799999999999,0.149181507517412,80.696,0.7603578633501749
2004-01-01,72.909,0.5360689836476683,71.65899999999999,0.14874121328343604,80.91000000000001,0.7576964986764896
2004-02-01,73.101,0.536511513282471,71.798,0.1487128328919586,81.069,0.7580276077995535
2004-03-01,73.24900000000001,0.5334944435019187,71.96100000000001,0.14824456839687233,81.228,0.7596560530033687
2004-04-01,73.44100000000002,0.5366990882846145,72.18299999999999,0.14878173781599052,81.38499999999999,0.7587667573879906
2004-05-01,73.59,0.5341185132459362,72.329,0.1480010322302901,81.48,0.7581648315226498
2004-06-01,73.804,0.5379683036949439,72.5,0.14883102360778105,81.607,0.7562026461926886
2004-07-01,74.02799999999999,0.5369690775868411,72.63799999999999,0.14858713274277408,81.708,0.7575987581793138
2004-08-01,74.203,0.5366775766788727,72.809,0.149173431474682,81.74600000000001,0.757430327625575
2004-09-01,74.337,0.5359527545594232,72.922,0.14895172440415413,81.87499999999999,0.7571818653830547
2004-10-01,74.44200000000001,0.535234848975641,73.02,0.14891373833877017,82.035,0.7555313433660559
2004-11-01,74.689,0.5353701884407948,73.117,0.14896684878220692,82.18599999999999,0.7541206917295797
2004-12-01,74.831,0.5352179137479156,73.263,0.14885956612091858,82.26,0.7554728162090205
2005-01-01,75.08,0.5369212648471214,73.458,0.14996862088772114,82.503,0.7554024969841807
2005-02-01,75.338,0.5358276198110521,73.654,0.14991609496393363,82.66199999999999,0.7554403329048995
2005-03-01,75.576,0.5371157206337155,73.792,0.15015342332183357,82.836,0.7539310655710251
2005-04-01,75.773,0.5343145111900067,73.912,0.14969522653508194,82.91300000000001,0.7543648821506882
2005-05-01,75.94000000000001,0.5378557355611305,74.07499999999999,0.15087760165458802,83.077,0.7546811475792655
2005-06-01,76.08,0.535949146038347,74.18799999999999,0.1504472729902361,83.133,0.7555737047373363
2005-07-01,76.27799999999999,0.5325541856317366,74.366,0.1490698263577228,83.21900000000001,0.7542466904237592
2005-08-01,76.44200000000001,0.5347038702804531,74.49600000000001,0.14940676430163338,83.284,0.7497569521185504
2005-09-01,76.801,0.5349523200240169,74.667,0.14895596615965473,83.474,0.744755449822266
2005-10-01,77.209,0.5343497905744109,74.812,0.14870206926287496,83.67199999999998,0.7445511253178246
2005-11-01,77.539,0.5371263151611593,75.009,0.14909154033615454,83.892,0.7483135376843149
2005-12-01,77.586,0.5367942424280552,75.16499999999999,0.1489857587232455,83.958,0.7482297082989511
2006-01-01,77.909,0.5314924560858334,75.37899999999999,0.14813158447937122,84.136,0.750775633495109
2006-02-01,78.101,0.5341640144903429,75.60799999999999,0.14839705720840252,84.26,0.7478540266484491
2006-03-01,78.301,0.53504052511953,75.863,0.14852772200234451,84.489,0.7481387526834438
2006-04-01,78.465,0.5332634650864388,76.142,0.14833163721690684,84.67099999999999,0.746610323833123
2006-05-01,78.71900000000001,0.5345721221708669,76.48,0.14853052381458398,84.884,0.7449452482457568
2006-06-01,78.971,0.534646737516364,76.826,0.1489586701458659,85.07199999999999,0.7459116493343882
2006-07-01,79.15599999999999,0.5328772519877082,77.113,0.14837719681744077,85.17499999999998,0.7426126690840269
2006-08-01,79.38199999999999,0.5341365599411014,77.381,0.14912074881231888,85.364,0.7429675211947908
2006-09-01,79.615,0.535701341452202,77.62499999999999,0.14927626261257965,85.49000000000001,0.747518442487874
2006-10-01,79.736,0.5377615218324175,77.912,0.14974211760467712,85.621,0.7495137924951853
2006-11-01,79.933,0.5386371319947669,78.148,0.15029074894741667,85.65799999999999,0.7505830191380912
2006-12-01,80.1,0.5361027162471577,78.399,0.1495720771162303,85.748,0.7505989234081011
2007-01-01,80.54100000000001,0.5379344882820244,78.618,0.14938732352062714,86.093,0.7498318694927758
2007-02-01,80.803,0.5396616753572041,78.862,0.14964384128723096,86.282,0.748031039226591
2007-03-01,81.001,0.5381999831039816,79.068,0.1495858394720119,86.34700000000001,0.7490505353249549
2007-04-01,81.17799999999998,0.5395118675436723,79.212,0.14966115767696428,86.44100000000002,0.7462940854585921
2007-05-01,81.354,0.5373976104828034,79.324,0.14956204986967528,86.551,0.7477381851339991
2007-06-01,81.57799999999999,0.5389098857064797,79.485,0.1499257939980397,86.67299999999999,0.7464945570932923
2007-07-01,81.695,0.5378582875583483,79.65299999999999,0.14999701060624598,86.762,0.7455531614197765
2007-08-01,81.886,0.5404360697491983,79.861,0.15013332568624535,86.85799999999999,0.7465908802148641
2007-09-01,82.164,0.5388908278172064,80.084,0.15035583284713408,87.068,0.7456376144328858
2007-10-01,82.51100000000001,0.5391928239868004,80.301,0.1507488539065531,87.35799999999999,0.7471638829138023
2007-11-01,82.724,0.538925467892282,80.569,0.15074090561559128,87.52499999999999,0.7439589735719155
2007-12-01,82.96300000000001,0.5398729322868729,80.79400000000001,0.15154791641619353,87.723,0.7431411641653447
2008-01-01,83.17599999999999,0.5418807770797487,80.962,0.1522148973630507,87.95,0.7434698491456925
2008-02-01,83.396,0.5441163564581164,81.10499999999999,0.1533318265717407,88.07,0.7422779470213007
2008-03-01,83.67299999999999,0.5435050381838523,81.27,0.15335502417824026,88.24400000000001,0.7403467153775641
2008-04-01,83.93400000000001,0.543691678574656,81.45400000000001,0.15361673520173738,88.354,0.7404060665702111
2008-05-01,84.266,0.5434280231944053,81.557,0.15324935545052043,88.51400000000001,0.7397329779276531
2008-06-01,84.574,0.5428979789566475,81.766,0.15312172838791152,88.705,0.7360887556916541
2008-07-01,84.88199999999999,0.5439636676821378,81.923,0.15368422788915406,88.895,0.7348644469779949
2008-08-01,85.05,0.5437034535805739,82.074,0.15427386087031209,89.066,0.737100211689993
2008-09-01,85.194,0.5485499652890802,82.27199999999999,0.15565230482385406,89.248,0.7370327802947547
2008-10-01,85.34700000000001,0.5533013697360497,82.418,0.1572240045293445,89.37899999999999,0.7378187411097114
2008-11-01,85.405,0.5608446580560434,82.633,0.15995245836946045,89.438,0.745708825620767
2008-12-01,85.48700000000001,0.5657145171664011,82.708,0.16132311554835846,89.45100000000001,0.7508331401650691
2009-01-01,85.712,0.5638564638712802,82.891,0.16069675906438438,89.65899999999999,0.7514285461858434
2009-02-01,85.79,0.5639032424928836,83.005,0.16110881412732564,89.839,0.7527235543710312
2009-03-01,85.85499999999999,0.567527399727888,83.17999999999999,0.16216439662787377,90.04,0.7528535489110454
2009-04-01,85.89,0.5677234016231019,83.307,0.16234180262353948,90.239,0.7548033399358589
2009-05-01,85.938,0.5665752919889214,83.44200000000001,0.16225740697109028,90.31700000000001,0.7561246923751523
2009-06-01,86.039,0.5643578726915215,83.46600000000001,0.16132373827332563,90.406,0.7526041034948634
2009-07-01,86.114,0.5635191413055528,83.456,0.1609384495497996,90.432,0.7543788027509685
2009-08-01,86.339,0.5597284881072605,83.509,0.1593826908869328,90.577,0.7545628410029499
2009-09-01,86.389,0.5643583564375882,83.428,0.16073712016478936,90.70100000000001,0.7519081974148416
2009-10-01,86.65199999999999,0.5638698559939411,83.396,0.16022890459231495,90.921,0.75053176225123
2009-11-01,86.77199999999999,0.5618377764309597,83.306,0.1603175388426382,90.968,0.7508695455370272
2009-12-01,86.82499999999999,0.5627454407470959,83.293,0.15967076707380265,91.015,0.7481407507466492
2010-01-01,86.902,0.5629863113359131,83.253,0.16003855586354016,91.063,0.7483973342238082
2010-02-01,86.974,0.5625663674554111,83.239,0.15988664304865366,91.112,0.7473070095327394
2010-03-01,87.106,0.5599118824747819,83.20100000000001,0.15926396876244955,91.18499999999999,0.7504751386916597
