"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163251838232238,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.000312927958268,0,322.525,105.582,2819.911809192263,136.403,477.852,2850.153,536.297,2396.688342689366,375.1921930061113,79.833,333.3581830174704,473.191,46.576,445.035419884425,216.5217618064065,39.544,212.4998071031458,575.605,53.796,573.8855852252275,268.597,38.268,35.364,8.438000000000001,244.637,44.399,165.3950566498429,42.15078982710516,54.66107884499999,2.24821017289485,0.011808382330839,165.868,45.452,0.784,-6.085999999999998,21.937994333938,22.45088827265045,229.298,100.4805548511072,128.8174451488928,2.401032969592987,4.256254434885865,3.68877466972156,3.710499664336355,4.057800730167482,3.4000001,34.30073053221363,275.5895967774377,251.631565902584,267.8358022204999,6.81317202982654,6.8385,2,0.256,-2.311014540304196,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.028892422735721,51.963,269.3779160186625,-0.007006178811031,0.065121757633074,5.449160386915509,8.075950838482981,4.086885337545029,-0.885281935605047,-1.646310034894416,-1.322106171012087,-21.44697524312294,4.520000000000124,-0.041304731748853,1.992730643137977,2.742227165485052,1.865097928279,0.000615778257947,-0.476387421889,-0.00033646875154,-0.171685049189,4.258570386734029,0,109.496,99.24817168469265,0.072031687650777,0.188975067988454,0.016991436945459,5449.427929716304,534.4805894850114,5703.932247265137,877.4589999999998,34.89096226438762,10.45331868131868,76.35012863834925,2.827809957030563,63.069,61.10064701118315,0,79.49045919656834,0.597203403792356,121.6246276067528,25.71685288536286,1.05681012814941,3.950575440070747,5.543264550320403,6,1.92843754628665,0.985840083642721,0.991571532225803,34.55264483158003,133.1044978842866,1.608047371647187,3.15059248631702,0.482704640711003,0.943796394485684,0.947458288553401,0.836866996120942,18.819,0.842925431418336,34.19692307692308,35.66153846153846,19.803,1.04520383536619,0.897121744460022,19.29,9.843,9.349,13.83191501054393,0.700375504634368,3.367021860924968,4.230808673236197,3.778429933969196,4.529921708951612,8.32033638206971,4.336537835193432,11.57876208210489,3.960605192238376,2,2,0.813010738824381,1.116581512826698,349.9207617194551,25.48491513645562,4.113,2.17960000038147,0.096840982822298,0.08935673311407499,1.6827,1.650094864434248,22.507,23.64288254155788,20.35765086822021,1.345931324658554,326.0856319249552,2810.576031090149,144.9284692313383,2407.053491804509,317.0462899388165,0.186656079224608,0.049348753833186,79.39450755407768,0.5964825292613229,122.6734112747306,1.933501471928103,18.64888933208691,350.7732921096706,31.33755619028348,22.45229828261104,23.90551157006212,20.31011531954526,24.78747155634009,6.830000241597493,1.218901340498592,7.956954085323837,9.91,26.3581246998882,6.389905120681229,12.40628251493291,8.212083347631602,4.701783377045643,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.002025313609586,3.752702580208163,4.200805198474361,3.719120441588996,5.611098901098901,1.474391459359673,5.454945054945055,1.528822419887892,5.609770967741936,1.080903812136784,0.06813445109567801,0.053158373248167,6.789010393750536,1.061042805168497,1.061042805168497,2,11.89094067831924,1.35,5.048461538461538,0.15093104041983,0.09313201714137299,3.6827,85,0,36.2,0.690910021951719,78.848,0.368924716936906,0.345622579805813,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.13731798602495,0.13731798602495,0.019933928797958,0.121311707453667,0.045414325081451,-0.008900331866217999,0.002640276328552,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.256319111334604,1.817148789889106,1.80081495033775,0.7233951529677209,0.687089432601364,0.505588798663053,1.887043493888856,1.166770347330223,0.918206964297259,0.252666036534805,1.525672381505266,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.000466374080958,0.970998595154244,0.971277720960376,1,-0.081046903023685,1.002998209640529,0.846380688288181,13630.88368138583,2565.196,3505.659174238801,659.73,3120.353,702.564,3154.774070697861,3038.14247633812,1,4702.048,900.949,3.838911284381785,2.542798777502409,4685.771,904.131,4753.074132151206,4713.013,909.3869999999998,4635.210067227087,894.1320219681052,4150.655718922215,844.9760000000001,623.954,3493.615081755918,-1.022211507537917,11.496,2209.220059487129,473.152,1016.283007815311,28.22906367933242,-4.921319502177388,35.89342223564621,0.290897246557717,176.81,0.7412699862605761,74.194,268.1120144534779,8.740315851745766,50.456,0.076743432856582,184.056246512072,18.29995477165099,0,98.123,24.876,510.872,800.452,117.754,702.518,3.572924701161123,-0.001338581311268,0.011444368735097,0.005977612057874,NA,0.791793285331286,0.395570618750397,0.212351999381632,0.146692831297974,0.00080193708671,2.089253901042449,2.089253901042449,2.449382098957159,2.721308526010446,1.944645084359097,3.552064428281482,2.591967444343249,5.714163188840214,4.136707441739229,3.926122635057163,4.528867155605152,3483.559203085921,1053.693829015029,0.305571347655332,0.748886193918564,253.1893827164998,0.070320591079034,0.009065336199667999
"1968Q2",0.164130003839002,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-0.001414112123021,0,318.584,105.299,2860.445463115396,139.309,481.589,2893.553,550.014,2433.442953890868,369.0724384758237,79.526,333.7231125634626,479.507,47.628,445.9288767258349,223.0272465907107,40.996,214.6224932283478,582.408,55.487,580.7535126296747,275.15,39.563,61.941,14.082,248.369,45.416,168.0762080757255,43.14416814548616,54.4281709275,2.27183185451385,0.011788466562358,168.643,47.165,1.316,-6.433000000000002,22.35206610866997,22.78291882844718,232.256,103.1075435356482,129.1484564643518,-0.191470517283708,4.276953616010028,1.571061266550337,3.858982037008872,1.940580527246638,3.4000001,34.31216313794628,277.0008556565963,250.6662556589977,267.8358022204999,6.865369339688518,7.311666667,2,0.256000000000002,-1.909232087036421,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.028892422735721,55.714,285.6249359171537,-0.004824952107964,0.065685946032562,4.733442351234441,6.627980974958092,4.045212360726755,-0.879266654805462,-1.664999927576893,-1.496188372424988,16.78802594704596,4.699999999999882,-0.003216757870745,2.043417983293458,2.681173619904298,1.763317494309,0.000695768439701,-0.499305441959,-0.000365159060244,-0.180073800512,4.225286161238755,0,111.946,100.762743329749,0.070359319331788,0.188524607463925,0.01701128335889,5510.6673489128,544.1171536525741,5748.461945335604,892.9450000000002,35.30334909906236,10.54913186813187,77.23392337579263,3.262791507660763,63.422,61.44919579791114,0,80.27099702986918,0.600412162799944,122.5640516385303,25.9206135735421,1.056992305389725,3.783525515381925,5.501471478910602,6,1.932516345093663,0.984573583401355,0.991877248746048,34.75220815301419,133.6931561405016,1.60624623662425,3.137597306964023,0.4771127639395,0.940148754554984,0.947666520994402,0.834578161161372,19.012,0.844111594593337,34.52769230769231,36.02769230769231,20.033,1.047151120341159,0.89329601947479,19.506,9.932,9.529999999999999,13.96230522343703,0.699071671130357,3.936146949486097,4.081344387618735,4.28422696512234,4.618988969908777,8.167272209001306,4.454113452874253,7.065285954324807,4.681400436333938,2,2,0.814360481276674,1.108064142096326,356.156395879762,25.66940832342426,4.174,2.236999988555908,0.09828214878765899,0.089820669787472,1.6827,1.64807440763285,22.761,23.92121258420919,20.57728927384557,1.359022543146364,332.0570842209943,2866.452217270738,147.4763759449868,2451.457685220892,321.6166403721688,0.1871289786706,0.049000071626217,79.83932263114885,0.5971833183984649,123.8524692597219,1.931105002491652,18.81343187780837,357.9808549996149,31.35188109832369,22.64499794724492,24.14091347996122,20.49679838986157,26.1416697746935,7.023333231608073,1.278607956882799,7.930790598020309,9.949999999999999,26.28476444588927,6.656957577329035,3.634119330037067,8.173613647147061,4.585179156243339,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.002054155227261,4.613053585968007,4.355467557501592,3.96793191071443,5.744725274725274,1.225731938132069,5.470879120879121,1.339692648480287,5.781870967741935,0.625061201738373,0.069611609884868,0.056158649940093,7.133882445730133,1.777069790158476,1.777069790158476,2,11.98414829058762,1.35,5.522153846153846,0.149885702431146,0.094290359557964,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346031042643855,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.13731798602495,0.13731798602495,0.020018489284972,0.123020792373428,0.045812523368341,-0.009188716291933,-0.000204925078219,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.257497041373542,1.81609995306608,1.798417226960131,0.722838441175524,0.693581387877844,0.506996040026943,1.865891828946552,1.166871731774838,0.917871733914997,0.254548804415546,1.525772241146817,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479555880621,0.968051118210863,0.970988808203606,1,-0.081164967078507,1.002939314335856,0.8610243254626589,13751.12034504523,2614.363,3949.079528718704,750.799,3176.591,722.713,3210.331995810252,3075.865706174931,1,4749.194,920.2619999999998,4.371656713275063,2.938981864474566,4756.474,927.4640000000002,4830.999003211175,4791.758,934.3440000000002,4693.070511977161,915.4303340662651,4191.820353598987,862.5629999999999,640.688,3558.948253497367,-0.826404085592813,11.911,2239.184571410593,485.432,1036.079693027233,28.72833168481936,-4.046637282774349,38.36024195491948,0.291119628392765,180.87,0.742722869873096,76.78100000000002,283.6839890595413,10.19531297652333,53.934,0.079710062876235,186.9544815606435,18.9976996426098,0,102.114,25.804,523.992,821.518,119.576,722.353,3.838915298407666,-0.002060389742774,0.009733276429917,0.005706264413197,NA,0.8066426528816349,0.401125635873648,0.215681199890483,0.158619221782669,0.0007579164473029999,2.096955379463415,2.096955379463415,2.517696300503236,2.844578523729509,1.882444629975399,3.521186890632512,2.994001399614391,6.214115628379237,4.518993336593206,4.131186472398834,5.156809766003562,3524.74363882303,1059.327501646249,0.303141789941763,0.748886193918564,263.0906744146916,0.071983916166608,0.00679870013942
"1968Q3",0.164991552134459,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002301279702868,0,322.948,107.609,2901.57521207333,145.579,488.031,2947.784,566.122,2468.033573322722,365.3387939288293,79.04500000000002,333.7796675044191,480.3,49.492,446.5065095242259,226.9761801666995,41.63999999999999,216.6673151857712,589.4400000000001,57.192,587.6160755466835,280.715,40.394,33.813,7.681,263.296,48.24,177.6577120726456,45.73974980919172,60.7889664675,2.500250190808275,0.011820195719078,180.635,49.891,0.556,-7.346999999999995,22.89013611842942,23.11960496221534,235.338,106.1810795179053,129.1569204820946,-0.309977437663421,4.294908843419419,3.285014173202672,4.018470058520636,1.675738849504604,3.4000001,34.31932254018231,279.6502404933577,252.0294635085006,267.8358022204999,6.742258041352705,6.685166667,2,0.268000000000001,-0.997487666903503,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.028892422735721,57.20399999999999,290.4788503529172,-0.004964839733346,0.06624867673339099,8.681155403033172,3.08787322369497,3.936094368210431,-0.847255052657545,-1.684930314463617,-1.573921173849238,0.147081446871389,4.860000000000042,0.445042023406233,2.074360461098918,2.586621278855513,1.623805143112,0.000725720494976,-0.53655183871,-0.000393679832417,-0.188335533034,4.124429901244431,0,114.534,102.3344162315744,0.07003135584888801,0.188074232809275,0.017031072432516,5572.753683436569,554.9282995946804,5794.165077393961,901.398,35.73490116050277,10.6570652173913,77.38464626986884,3.014581052477533,63.713,61.71629116585745,0,80.41498229912075,0.598812369532391,123.2552135054618,26.10679911451903,1.057171694052355,3.768372438334844,5.595536997547256,6,1.934537904438055,0.9855074012921921,0.987113924762733,34.90956629629757,134.290783541957,1.607733437872344,3.131292623249518,0.475120939875605,0.936765722183829,0.948049085042918,0.831172887708886,19.209,0.845140352829869,34.9969696969697,36.52878787878788,20.258,1.04394269872958,0.8851736679118239,19.693,10.304,9.705,14.12538976764538,0.69441516797361,4.046148846278852,4.123424181204882,4.503482073768361,4.467545386036065,7.678613417222218,3.816452840094442,7.918361368915328,0.532845359431633,2,2,0.818608035846764,1.101784001544961,363.277081159864,25.74599733136741,4.113,2.26360011100769,0.09874798721841301,0.090570116045028,2.5154,1.646007066632982,22.923,23.95309958583857,20.72535374190869,1.332715491564694,339.4152936127306,2905.768020476361,147.7721663585302,2482.056491151602,326.5781849299805,0.18616477644816,0.048588019876879,80.29306727149995,0.597904525938027,124.6407421974675,1.928523272800571,19.00472053633015,363.5744756104127,31.29785453185119,22.90424958310541,24.42464430189414,20.71335577939477,26.33741406342385,6.863333066304524,1.403333066304524,7.834261488399911,10.14,26.56487000735514,6.938998220492988,4.256883256901443,7.933612951856267,5.404212014687203,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002086861718936,3.87565215881754,4.473081427390465,4.012315547571631,5.46,0.305350797056304,5.266521739130435,0.408609817521969,5.441109375,-0.229806143407896,0.071637446158305,0.053051153663454,7.333332697550456,1.540448135828703,1.540448135828703,2,10.59934800250697,1.35,5.198484848484848,0.147387583931123,0.093650509621293,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.34644761734653,0.5279999971389771,22.8,3.114309205612231,0.134776023834654,0.13731798602495,0.13731798602495,0.02019689944091,0.134831805757258,0.046220842050923,-0.010314786771077,-0.00032600892663,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.260083628527271,1.82190482049923,1.803178392673901,0.740493887522802,0.697446931134394,0.509169005609599,1.817017051730489,1.164017671253745,0.917510457442906,0.256425153317746,1.525422814330933,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.0005131626795860001,0.964897559611216,0.970002507299056,1,-0.082286435463939,1.003100307324222,0.885853047086386,13887.4173564475,2667.634,3961.361861627362,760.938,3199.637,733.365,3253.97081803384,3107.265269288936,1,4820.526,943.145,4.72137188269337,3.207592081481736,4821.033,949.278,4891.929775137852,4828.892,950.825,4739.893331951494,933.4271938612078,4268.689504734717,884.701,649.389,3566.890829078719,-1.375449061968413,12.292,2245.685495432482,498.601,1033.860859701732,29.24629700882586,-3.689490405813435,38.39805935773106,0.289849313938426,185.162,0.738656161512562,68.831,287.3444739445052,9.010759209406029,55.19600000000001,0.080558808136756,187.2303244003323,19.26003484681252,0,102.643,26.516,537.821,840.996,122.292,741.25,3.622730515394756,-0.003109551500746,0.008695727221355001,0.006222126410038,0.004963672994146,1.377574896901859,0.6992059043890591,0.374674982788233,0.180094711446767,-0.000302272033122,1.984642502105806,1.984642502105806,2.382553273572383,2.695666826934285,2.737120801961371,3.984955187093284,3.085015502968963,6.666372919619747,5.154649202943696,4.857911921608466,5.670915518407896,3560.427580477735,1060.683104144309,0.300743001638681,0.748886193918564,272.0710471837833,0.073617285940395,0.003790890923839
"1968Q4",0.165835872378601,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002456311496425,0,331.761,112.182,2927.595926055321,144.721,495.403,2961.081,574.977,2479.870088406499,366.2864162536933,80.425,333.5331755158904,472.319,49.324,446.7630905626814,228.2973854688413,42.723,218.6322140966564,595.5650000000001,58.875,594.4667168289583,284.603,42.572,28.094,6.007,261.077,48.17,176.267910946973,45.6540618546866,59.394196065,2.5159381453134,0.011837977028584,176.621,49.116,-0.204,-7.420999999999998,23.48778477015462,23.46070863861402,238.678,109.387,129.291,-0.799545406489839,4.338589136052017,3.504944883871644,4.189092151668819,4.047552029940427,3.4000001,34.28119509729696,279.9631478467566,262.6495375328528,267.8358022204999,7.13687471413874,6.4385,2,0.272000000000006,0.115343997545315,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.028892422735721,59.01900000000001,295.582711473932,-0.004886736007485,0.066809793173423,6.884568355582966,1.570194240439804,3.745035234191733,-0.813455216455487,-1.705944841684559,-1.817399037556512,-1.940861022359153,4.720000000000013,0.273276359646811,2.128563544394944,2.393432603276789,1.472489396981,0.000813667736083,-0.580596474062,-0.000421928255942,-0.196364439418,3.941399673609733,0,117.45,104.9491765353852,0.07113739036342,0.189122048041233,0.017101602201807,5636.942739930142,564.8712554608343,5840.543450832663,908.421,36.15907067254895,10.73778260869565,77.79980993701172,2.707027328316061,64.355,62.04973028718603,0,80.72899136999364,0.598446913634603,123.9831181727905,26.21538215390791,1.057349000807111,3.628413266749519,5.611057711028201,6,1.926549890028599,0.983693945309715,0.9825204864474421,34.97465879776222,134.8974980582569,1.609960668984975,3.125379743576541,0.470746108427268,0.937002879031865,0.948627353823207,0.828484630039648,19.421,0.846010854903356,35.43181818181818,37.06363636363636,20.493,1.045412469230676,0.891001064180268,19.967,10.443,9.888,14.32116864316901,0.712181926847777,4.29622469255142,4.390414255415642,4.662921348314608,4.613434861286514,6.992210522043196,5.527067261880347,8.353592460986192,7.060941589986847,2,2,0.817716596696561,1.090797342972488,370.9435271978278,25.90038175945751,4.236,2.167200088500977,0.09328111257698,0.091636071291385,2.5154,1.643900301041994,23.233,24.37968219506424,21.00306036437392,1.324378424735779,348.2042607755046,2953.653404886229,152.9280491492925,2520.363356793742,326.5425704101801,0.185690001491803,0.048210955226063,80.76536843507489,0.5987165781250851,125.3644148710089,1.925700079903967,19.28003400533059,370.4981215683732,31.00645346094938,23.26093026033521,24.80246083067448,21.022289562344,26.56438136753453,7.026666641235352,1.255905771670134,7.223927446672355,10.15,25.7665816498948,6.027915197488309,9.571450236079247,7.3690642244358,4.48932493476236,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.002081834882233,3.426051251663447,4.468466630973324,3.997887400724876,5.770760869565217,0.574869676082424,5.627391304347826,0.747428741426414,5.725448387096774,-0.019001808129348,0.071918973943983,0.056515506916548,7.350180695022362,1.291720816841353,1.291720816841353,2,10.86484721898964,1.35,5.585151515151515,0.143641618860845,0.089010241540949,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.346852505825258,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.13731798602495,0.13731798602495,0.019788962764823,0.137710615056078,0.046639160302769,-0.010196999538552,-0.00082595106194,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.26360079800104,1.824407506401224,1.808599832315247,0.738029418928929,0.698806367362755,0.5079109151232269,1.954595711986144,1.163569890319027,0.917123415513493,0.258294389249371,1.523848878401499,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.000541390018428,0.959657059590979,0.968661448590553,1,-0.08232699399812,1.002936558163182,0.913318442490793,14136.13099222491,2745.378,4378.152515318468,850.2809999999998,3212.274,746.379,3286.476044344554,3132.454269799875,1,4848.914,962.024,4.916968015450696,3.36751011889973,4853.675,969.186,4934.131213414988,4847.885,968.03,4773.386925678526,953.102167450231,4294.588428313016,901.995,661.6660000000001,3578.361763091169,-1.446918871702116,12.742,2266.438915235361,510.461,1020.290079203319,29.82739610321408,-4.374861144839239,35.86163800993584,0.285127705568243,188.207,0.738128433964743,71.889,291.6327686524896,8.004822088085302,56.638,0.081498961804399,187.0464367034545,18.71330170525167,0,104.11,26.8,550.317,858.0069999999998,123.885,757.524,3.467918765529129,-0.002086733118353,0.010342360768851,0.00597107567162,0.004708594601138,1.496180377480583,0.760613810776524,0.407504782599326,0.251144561049493,-0.000369477230128,2.884292444693997,2.884292444693997,3.295623154228548,3.416408514002883,2.747652014674387,4.041463786446566,3.482122353118425,7.182562197693477,5.195891193482793,4.879962562921413,5.744450195226122,3586.69740293162,1057.64749153774,0.297878528543611,0.748886193918564,279.5835003149188,0.075229396139968,0.001956870063069
